publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
GameResort,Sports,GameResort,"Downhill Bowling is like regular bowling ... except you control a bowling ball as it charges down some crazy slopes with jumps, coins, bombs, cannons, speedups, sheep, grow and shrink pickups and mushrooms. Did we mention the raccoons?

Each level features ten pin sets laid out on winding tracks. Try to clear them all and collect coins for the highest score in regular mode or race against the clock in timed mode.",Downhill Bowling,http://www.ign.com/games/downhill-bowling/iphone-14318718,http://wireless.ign.com/articles/949/949136p1.html,,7.2,iPhone Web,January 2009,"http://www.ign.com/games/nba-2k16/iphone-20044473,http://www.ign.com/games/pes-club-manager/iphone-20038241,http://www.ign.com/games/baseball-superstars-2012/iphone-127442,http://www.ign.com/games/need-for-speed-most-wanted-2012/iphone-135825,http://www.ign.com/games/angry-birds-space/iphone-128841,http://www.ign.com/games/angry-birds/iphone-61654,http://www.ign.com/games/fallout-shelter/iphone-20038711,http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/the-walking-dead-the-game/iphone-150119",Good,7.5,,,Good
Team Phobic,Platformer,Team Phobic,,Bounce On,http://www.ign.com/games/bounce-on/iphone-14317982,http://wireless.ign.com/articles/948/948664p1.html,,7.7,iPhone,January 2009,"http://www.ign.com/games/limbo/iphone-20001397,http://www.ign.com/games/super-mario-run/iphone-20058495,http://www.ign.com/games/badland/iphone-144795,http://www.ign.com/games/fallout-shelter/iphone-20038711,http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/the-walking-dead-the-game/iphone-150119",Great,8.8,,,Good
Oberon Media,Puzzle,"Oberon Media, I-play","BubbleTown makes its debut on Apple's App Store, bringing to iPhone and iPod Touch a portable version of the successful PC game called Scrubbles.

The Evil Lumps have invaded! Save Borb Bay from calamity in this extremely addictive arcade-puzzler. Launch the cute little borbs from your canon and match 3 or more of the same color.",BubbleTown,http://www.ign.com/games/bubbletown/iphone-14314282,http://wireless.ign.com/articles/948/948513p1.html,3.99 USD,8.0,iPhone PC Cell Web,"January 6, 2009","http://www.ign.com/games/angry-birds-2/iphone-20040423,http://www.ign.com/games/valiant-hearts-the-great-war/iphone-20022991,http://www.ign.com/games/road-not-taken/iphone-168116,http://www.ign.com/games/need-for-speed-most-wanted-2012/iphone-135825,http://www.ign.com/games/angry-birds-space/iphone-128841,http://www.ign.com/games/angry-birds/iphone-61654,http://www.ign.com/games/fallout-shelter/iphone-20038711,http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/the-walking-dead-the-game/iphone-150119",Amazing,9.0,,,Great
Bethesda  Softworks,Action,Bethesda Game Studios,"Fallout 3 -- Operation: Anchorage is an action-packed expansion for Fallout 3.

Enter a military simulation and fight in one of the greatest battles of the Fallout universe -- the liberation of Anchorage, Alaska from its Chinese Communist invaders.",Fallout 3 -- Operation: Anchorage,http://www.ign.com/games/fallout-3-dlc-operation-anchorage/pc-14317866,http://pc.ign.com/articles/948/948555p1.html,,7.8,PC PS3 Xbox 360,"January 27, 2009","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/dark-souls-3/pc-20038753,http://www.ign.com/games/nier-automata/pc-20057489,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Good,7.8,"Blood and Gore, Intense Violence, Sexual Themes, Strong Language, Use of Drugs",M for Mature,Good
Surge,"Third-Person, Action",Bandai Namco Games,"Follow Afro Samurai as he fights to become the number one warrior, a title currently held by Justice, the man who killed Afro's father when he was a child.  The game follows the plot of the original series with added material and background for fans and new comers alike.

Blood is beautiful in this hip hop infused action adventure as Samuel L. Jackson reprises his role as Afro and Ninja Ninja.  A striking art style gives Afro Samurai a truly unique look and feel across beautifully animated open environments as he wages war against his adversaries to become number one.  Using an innovative gameplay system, enemy AI is affected by the beat of the musical score produced by RZA of Wu-Tang Clan fame.  These dynamic battles ensure stylized encounters throughout the game that affect the overall tone of gameplay.   Slice and dismember opponents as Afro acrobatically leaps from one location to the next, interacting with anything and everything in the environment to help him on his journey.",Afro Samurai,http://www.ign.com/games/afro-samurai/ps3-14233719,http://ps3.ign.com/articles/948/948213p1.html,59.99 USD,6.6,PS3 Xbox 360,"January 27, 2009","http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/metal-gear-solid-5/ps3-149839,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419",Good,7.1,"Blood and Gore, Drug Reference, Intense Violence, Partial Nudity, Sexual Themes, Strong Language",M for Mature,Okay
Area/Code Entertainment,Puzzle,Area/Code Entertainment,,Drop7,http://www.ign.com/games/drop7/iphone-14318014,http://wireless.ign.com/articles/948/948697p1.html,,8.5,iPhone Android,January 2009,"http://www.ign.com/games/angry-birds-2/iphone-20040423,http://www.ign.com/games/valiant-hearts-the-great-war/iphone-20022991,http://www.ign.com/games/road-not-taken/iphone-168116,http://www.ign.com/games/fallout-shelter/iphone-20038711,http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/the-walking-dead-the-game/iphone-150119",Great,8.7,,,Great
,"First-Person, Shooter",CI Games,"It is September, 1943. The armies of the 3rd Reich occupy virtually the entire territory of Europe. The lands taken by the Germans spread from Brest, a town on the western brink of the continent, to the suburbs of Stalingrad. Numerous resistance groups operate in the occupied regions of Europe. Using the tactics of surprise attacks and the support from local people, they can effectively confront much larger, better-equipped and trained troops of the enemy.

The British government dispatches one of its best commandos to the Central Europe. Poland, Lithuania, Ukraine and Belarus are the countries where the resistance movements are most active. The Englishman's tasks involve training and support for local guerrilla fighters in the most daring sabotage and diversion actions. Among others, you will embark on typical missions like blowing up bridges, assaults on enemy convoys to stack up necessary ammo and weapons. The player will also participate in a bank robbery, and last but not least -- destroy a legendary facility producing V2 rockets!",Battlestrike: Force of Resistance,http://www.ign.com/games/battlestrike-force-of-resistance/pc-14234622,http://pc.ign.com/articles/948/948475p1.html,,5.0,PC,Import only,"http://www.ign.com/games/ghost-recon-wildlands/pc-20038799,http://www.ign.com/games/tom-clancys-the-division/pc-20004178,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Mediocre,5.6,,,Mediocre
505 Games,Virtual Pet,FarSight Studios,"In the Hotel for video game, players enter the old hotel to help two siblings, Andi and Bruce, feed and
entertain an adorable collection of canines by building amazing gadgets, playing with the pooches and keeping the dogs happy in their new hotel home.
Navigating through 10 levels of fun and challenging game play, players must accomplish various goals to keep their beloved canines healthy and amused.
Players will even explore the areas outside of the hotel as they attempt to locate and rescue additional pups in need of some major TLC.",Hotel For Dogs,http://www.ign.com/games/hotel-for-dogs/wii-14303896,http://wii.ign.com/articles/948/948709p1.html,39.99 USD,3.5,Wii NDS PC,"January 6, 2009","http://www.ign.com/games/my-pokemon-ranch/wii-14209901,http://www.ign.com/games/puppy-luv-your-new-best-friend/wii-952337,http://www.ign.com/games/simanimals-africa/wii-19394,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Awful,3.5,Comic Mischief,E for Everyone,Awful
2K Sports,Sports,Blue Castle Games,"MLB Front Office Manager lets gamers do everything a real-life baseball GM can do to develop a team from Spring Training through a full MLB season, into the playoffs and the World Series. Using Major League teams and players, gamers will create their own fictional baseball universe and build their reputation into elite status.  Gamers can replace aging veterans with rookies, scout the Minor Leagues, make blockbuster trades, and even participate in bidding wars for posted players from Japan as they make their way to the Hall of Fame.",MLB Front Office Manager,http://www.ign.com/games/mlb-front-office-manager/xbox-360-14288578,http://xbox360.ign.com/articles/948/948583p1.html,39.99 USD,6.6,Xbox 360 PS3 PC,"January 26, 2009","http://www.ign.com/games/madden-nfl-2013/xbox-360-128097,http://www.ign.com/games/nba-2k17/xbox-360-20052299,http://www.ign.com/games/2014-fifa-world-cup/xbox-360-20012689,http://www.ign.com/games/steel-battalion-heavy-armor/xbox-360-86594,http://www.ign.com/games/omerta-city-of-gangsters-134706/xbox-360-134707,http://www.ign.com/games/forza-motorsport-2/xbox-360-743956,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Mediocre,5.9,,E for Everyone,Okay
505 Games,Virtual Pet,FarSight Studios,"In the Hotel for video game, players enter the old hotel to help two siblings, Andi and Bruce, feed and
entertain an adorable collection of canines by building amazing gadgets, playing with the pooches and keeping the dogs happy in their new hotel home.
Navigating through 10 levels of fun and challenging game play, players must accomplish various goals to keep their beloved canines healthy and amused.
Players will even explore the areas outside of the hotel as they attempt to locate and rescue additional pups in need of some major TLC.",Hotel For Dogs,http://www.ign.com/games/hotel-for-dogs/nds-14303893,http://ds.ign.com/articles/948/948752p1.html,29.99 USD,3.4,NDS PC Wii,"January 7, 2009","http://www.ign.com/games/nintendogs-dachshund-and-friends/nds-695663,http://www.ign.com/games/viva-pinata-pocket-paradise/nds-953406,http://www.ign.com/games/nintendogs-chihuahua-and-friends/nds-736312,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",,,Comic Mischief,E for Everyone,Awful
Bplus,Action,Bplus,"Are you in love with those unforgettable arcade classics where the only goal is to vanquish all opponents to reach the next stage? Niki: Rock 'n' Ball is a new interpretation of those games with a completely innovative and unique gaming mechanism. Roll along with Niki through fantastic worlds, find all the ZeLeLi pearls, and liberate your village from cuddly-yet-evil monsters before it's too late. Timing is everything. Jump in the nick of time to avoid landing amid barbs. Hop across the stages thanks to the realistic gaming physics. Snap on the ZeLeLi amulet, transform yourself into Niki Rock, and force even the most obstinate monster to its knees. Explore all the stages and win valuable medals while dribbling through them, alone or with a friend. Use familiar controls in Retro style, or experience novel controls in the Wii style.",Niki: Rock 'n' Ball,http://www.ign.com/games/niki-rock-n-ball/wii-14306334,http://wii.ign.com/articles/948/948729p1.html,5 USD,4.7,Wii,"January 26, 2009","http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155,http://www.ign.com/games/the-legend-of-zelda-twilight-princess/wii-748589,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Great,8.2,Comic Mischief,E for Everyone,Bad
2K Sports,Sports,Blue Castle Games,"MLB Front Office Manager lets gamers do everything a real-life baseball GM can do to develop a team from Spring Training through a full MLB season, into the playoffs and the World Series. Using Major League teams and players, gamers will create their own fictional baseball universe and build their reputation into elite status.  Gamers can replace aging veterans with rookies, scout the Minor Leagues, make blockbuster trades, and even participate in bidding wars for posted players from Japan as they make their way to the Hall of Fame.",MLB Front Office Manager,http://www.ign.com/games/mlb-front-office-manager/pc-14288575,http://pc.ign.com/articles/948/948728p1.html,,6.6,PC PS3 Xbox 360,"January 26, 2009","http://www.ign.com/games/nba-2k17/pc-20052300,http://www.ign.com/games/pro-evolution-soccer-2017/pc-20054110,http://www.ign.com/games/wwe-2k17/pc-20063609,http://www.ign.com/games/mechwarrior-online/pc-18954,http://www.ign.com/games/stardew-valley/pc-20001247,http://www.ign.com/games/omerta-city-of-gangsters-134706/pc-129676,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Okay,6.8,,E for Everyone,Okay
Independent,Simulation,Independent,,BBQ Pro,http://www.ign.com/games/bbq-pro/iphone-14317940,http://wireless.ign.com/articles/948/948536p1.html,,6.5,iPhone,January 2009,"http://www.ign.com/games/fallout-shelter/iphone-20038711,http://www.ign.com/games/assassins-creed-for-gree/iphone-129054,http://www.ign.com/games/pocket-planes/iphone-135168,http://www.ign.com/games/fallout-shelter/iphone-20038711,http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/the-walking-dead-the-game/iphone-150119",Okay,6.5,,,Okay
Bethesda  Softworks,Action,Bethesda Game Studios,"Fallout 3 -- Operation: Anchorage is an action-packed expansion for Fallout 3.

Enter a military simulation and fight in one of the greatest battles of the Fallout universe -- the liberation of Anchorage, Alaska from its Chinese Communist invaders.",Fallout 3 -- Operation: Anchorage,http://www.ign.com/games/fallout-3-dlc-operation-anchorage/xbox-360-14317864,http://xboxlive.ign.com/articles/948/948514p1.html,10 USD,7.8,Xbox 360 PS3 PC,"January 27, 2009","http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/metal-gear-solid-5/xbox-360-149842,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/xbox-360-20007855,http://www.ign.com/games/borderlands-2/xbox-360-94188,http://www.ign.com/games/dark-souls-2-scholar-of-the-first-sin/xbox-360-20028122,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Good,7.8,"Blood and Gore, Intense Violence, Sexual Themes, Strong Language, Use of Drugs",M for Mature,Good
2K Sports,Sports,Blue Castle Games,"MLB Front Office Manager lets gamers do everything a real-life baseball GM can do to develop a team from Spring Training through a full MLB season, into the playoffs and the World Series. Using Major League teams and players, gamers will create their own fictional baseball universe and build their reputation into elite status.  Gamers can replace aging veterans with rookies, scout the Minor Leagues, make blockbuster trades, and even participate in bidding wars for posted players from Japan as they make their way to the Hall of Fame.",MLB Front Office Manager,http://www.ign.com/games/mlb-front-office-manager/ps3-14288576,http://ps3.ign.com/articles/948/948601p1.html,39.99 USD,6.6,PS3 PC Xbox 360,"January 26, 2009","http://www.ign.com/games/madden-nfl-2013/ps3-128098,http://www.ign.com/games/nba-2k17/ps3-20052297,http://www.ign.com/games/fifa-2013/ps3-115679,http://www.ign.com/games/ufc-undisputed-2009/ps3-876981,http://www.ign.com/games/nfl-head-coach-09/ps3-14233302,http://www.ign.com/games/warship-gunner-2/ps3-20001248,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419",Mediocre,5.6,,E for Everyone,Okay
Surge,"Third-Person, Action",Bandai Namco Games,"Follow Afro Samurai as he fights to become the number one warrior, a title currently held by Justice, the man who killed Afro's father when he was a child.  The game follows the plot of the original series with added material and background for fans and new comers alike.

Blood is beautiful in this hip hop infused action adventure as Samuel L. Jackson reprises his role as Afro and Ninja Ninja.  A striking art style gives Afro Samurai a truly unique look and feel across beautifully animated open environments as he wages war against his adversaries to become number one.  Using an innovative gameplay system, enemy AI is affected by the beat of the musical score produced by RZA of Wu-Tang Clan fame.  These dynamic battles ensure stylized encounters throughout the game that affect the overall tone of gameplay.   Slice and dismember opponents as Afro acrobatically leaps from one location to the next, interacting with anything and everything in the environment to help him on his journey.",Afro Samurai,http://www.ign.com/games/afro-samurai/xbox-360-944273,http://xbox360.ign.com/articles/948/948310p1.html,59.99 USD,6.6,Xbox 360 PS3,"January 27, 2009","http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/metal-gear-solid-5/xbox-360-149842,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Good,7.2,"Blood and Gore, Drug Reference, Intense Violence, Partial Nudity, Sexual Themes, Strong Language",M for Mature,Okay
"MTV Games, Electronic Arts",Music,Harmonix,"With the original Rock Band title providing millions of players with a new way to interact with the music and artists they love, Rock Band 2 builds upon its core band foundation to offer an unparalleled, deeper, dynamic gameplay experience.",Rock Band 2,http://www.ign.com/games/rock-band-2/ps2-14263136,http://ps2.ign.com/articles/948/948554p1.html,49.99 USD,7.9,PS2 Wii PS3 Xbox 360,"December 18, 2008","http://www.ign.com/games/amplitude/ps2-17285,http://www.ign.com/games/guitar-hero-ii/ps2-823033,http://www.ign.com/games/guitar-hero-iii-legends-of-rock/ps2-899095,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.6,"Lyrics, Suggestive Themes",T for Teen,Good
