publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
ValuSoft,Sports,Coresoft,"Congratulations, you're the owner of a new horse farm called Silver Buckle Stables.  Choose your horse, pick out your riding outfits and even accessorize your ride with saddles, ribbons, and more. Participate in multiple competitions and practice at the corral to perfect your riding technique to make it to the Equestrian Center where you can show off your skills to earn blue ribbons and additional buckles. Additional features include a horse creation feature (with hundreds of different manes and coats), personalized character customization, open world mini-adventures, and two-player secondary modes.",Let's Ride! Silver Buckle Stables,http://www.ign.com/games/lets-ride-silver-buckle-stables/ps2-768359,http://ps2.ign.com/articles/694/694481p1.html,14.99 USD,5.5,PS2 PC,"February 7, 2006","http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.8,No Descriptors,E for Everyone,Mediocre
Electronic Arts,Fighting,"EA Canada - Team Fusion, Nihilistic Software","Created by Electronic Arts in association with Marvel's brand-new game production division, this fighting franchise will pit well-known Marvel heroes against a brand-new band of characters developed by EA. Marvel's Greg Pak, Mark Paniccia and are on-board in collaboration with EA's creative designers.

In

, an alien genius is experimenting in creating a class of diverse, perfect super-warriors. His creations are masterful and powerful, but he and his creations must contend with the Mavel superheroes when the mad scientist begins his experiments with earthlings.",Marvel Nemesis: Rise of the Imperfects,http://www.ign.com/games/marvel-nemesis-rise-of-the-imperfects/psp-735746,http://psp.ign.com/articles/656/656518p1.html,29.99 USD,6.1,PSP PS2 GCN Xbox NDS,"October 4, 2005","http://www.ign.com/games/tekken-6/psp-14345009,http://www.ign.com/games/naruto-shippuden-ultimate-ninja-heroes-3/psp-21487,http://www.ign.com/games/soulcalibur-broken-destiny/psp-903401,http://www.ign.com/games/final-fantasy-vii/psp-14340290,http://www.ign.com/games/final-fantasy-viii/psp-33571,http://www.ign.com/games/resident-evil-3-nemesis/psp-18950",Good,7.0,"Blood, Suggestive Themes, Violence",T for Teen,Okay
Rockstar  Games,Racing,Rockstar San Diego,"A remixed edition of Rockstar's street racing phenomenon for the game's Greatest Hits release. Midnight Club 3: DUB Edition Remix features all the cities, cars and music from Midnight Club 3: DUB Edition while adding entirely new content with 24 new vehicles, a new city (Tokyo), new music, new races and battle maps. For DUB Edition and DUB Edition Remix, Rockstar has partnered with the car/celebrity magazine, DUB, which focuses on modifiable vehicles, parts, rims (actually, it seems it focuses mainly on rims), and the celebrities, racers, and athletes who drive them.",Midnight Club 3: DUB Edition Remix,http://www.ign.com/games/midnight-club-3-dub-edition/ps2-802142,http://ps2.ign.com/articles/695/695566p1.html,19.99 USD,8.8,PS2 Xbox PS3 PSP PSP Xbox,"March 13, 2006","http://www.ign.com/games/gran-turismo-3-a-spec/ps2-13846,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/ps2-679032,http://www.ign.com/games/need-for-speed-most-wanted/ps2-740897,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.9,"Mild Language, Mild Violence",E10+ for Everyone 10 and older,Great
Rockstar  Games,Racing,Rockstar San Diego,"A remixed edition of Rockstar's street racing phenomenon for the game's Platinum Hits release. Midnight Club 3: DUB Edition Remix features all the cities, cars and music from Midnight Club 3: DUB Edition while adding entirely new content with 24 new vehicles, a new city (Tokyo), new music, new races and battle maps. For DUB Edition and DUB Edition Remix, Rockstar has partnered with the car/celebrity magazine, DUB, which focuses on modifiable vehicles, parts, rims (actually, it seems it focuses mainly on rims), and the celebrities, racers, and athletes who drive them.",Midnight Club 3: DUB Edition Remix,http://www.ign.com/games/midnight-club-3-dub-edition/xbox-802141,http://xbox.ign.com/articles/695/695506p1.html,19.99 USD,8.8,Xbox PS2 PS3 PS2 PS2 PSP,"March 14, 2006","http://www.ign.com/games/forza-motorsport/xbox-682857,http://www.ign.com/games/need-for-speed-most-wanted/xbox-740898,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/xbox-679033,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Amazing,9.0,"Mild Language, Mild Realistic Violence",E10+ for Everyone 10 and older,Great
JAMDAT,Action,,,Tony Hawk's American Wasteland,http://www.ign.com/games/tony-hawks-american-wasteland-816675/cell-816675,http://wireless.ign.com/articles/695/695185p1.html,,7.5,Cell,"Dec 5, 2005","http://www.ign.com/games/just-cause-2/cell-14280725,http://www.ign.com/games/rayman/cell-567023,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",Good,7.0,,,Good
Sony Computer Entertainment,"Third-Person, Shooter",Bend Studio,"Gabe Logan returns in this exclusive PlayStation Portable mission.  Gamers assume the identity of
Gabe Logan, a highly-trained Precision Strike Operative, commanding a black box United States Agency that legally doesn't exist. As Gabe, players will have to strategize quickly, as he is responsible to infiltrate, recon and execute decisively. Once inserted, Logan is his own authority -- making life
and death decisions, quickly choosing his course of action. An immersive single-player experience also delivering an evolving online multiplayer experience, Syphon Filter: Dark Mirror features melee attacks, target lock, precision aiming, target and vision enhancements, enhanced artificial intelligence (AI), and high-tech weaponry. Gamers can choose between difficulty modes that monitor and adjust skill level, multiple unique online maps using both Ad Hoc and Infrastructure connectivity, and four types of gameplay modes in multiplayer.",Syphon Filter: Dark Mirror,http://www.ign.com/games/dual-pack-syphon-filter-socom/psp-682959,http://psp.ign.com/articles/695/695160p1.html,39.99 USD,9.3,PSP PS2 Android,"March 14, 2006","http://www.ign.com/games/resistance-retribution/psp-14267012,http://www.ign.com/games/tom-clancys-ghost-recon-predator/psp-61124,http://www.ign.com/games/star-wars-battlefront-renegade-squadron/psp-905515,http://www.ign.com/games/final-fantasy-vii/psp-14340290,http://www.ign.com/games/final-fantasy-viii/psp-33571,http://www.ign.com/games/resident-evil-3-nemesis/psp-18950",Amazing,9.0,"Blood, Intense Violence, Partial Nudity, Strong Language",M for Mature,Amazing
THQ,"Real-Time, Strategy","Mass Media, Pandemic Studios","The sequel to the intense strategy/action game originally based on interactive military simulations. As squad leader, players coordinate the actions of multiple infantry fire teams, leading them through a variety of hostile environments. An intuitive control scheme allows direction of squads in real-time as players outthink, outmaneuver and outgun enemies through more than 12 levels of intense warfare. Players will utilize authentic battlefield tactics as they confront the enemy with a deadly arsenal of weapons, the latest military equipment, and new Player-controlled mechanized units. With an enhanced multiplayer mode, players can go online and battle friends through a variety of new head-to-head and co-op objective-based missions.",Full Spectrum Warrior: Ten Hammers,http://www.ign.com/games/full-spectrum-warrior-ten-hammers/ps2-745725,http://ps2.ign.com/articles/698/698892p1.html,29.99 USD,8.0,PS2 PS3 Xbox PC,"March 28, 2006","http://www.ign.com/games/yu-gi-oh-gx-the-beginning-of-destiny/ps2-951226,http://www.ign.com/games/disgaea-1/ps2-535848,http://www.ign.com/games/front-mission-4/ps2-573997,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.3,"Blood and Gore, Strong Language, Violence",M for Mature,Great
Square Enix,"Third-Person, Action",Square Enix,"The unlikely but successful collaboration between Square Enix and Disney Interactive returns in

; where a darkly-cloaked Mickey Mouse joins Donald, Goofy, and Sora as they continue their adventure into several popular Disney-inspired worlds. Battling against the Heartless once more, the dedicated group of friends now find themselves up against an all-new enemy threat -- a mummy-wrapped ruler of unknown origin. Also fresh to the series is a brand new meter known as the ""Transformation Drive"" that allows players to merge with other team members to create more powerful versions of themselves. New costume designs, improved camera controls, and the answer to lingering plot questions from the first game are also included. Developed exclusively for the PlayStation 2.",Kingdom Hearts II,http://www.ign.com/games/kingdom-hearts-ii/ps2-550308,http://ps2.ign.com/articles/698/698697p1.html,49.99 USD,7.6,PS2,"March 28, 2006","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/kingdom-hearts/ps2-665093,http://www.ign.com/games/star-ocean-till-the-end-of-time/ps2-17107,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Amazing,9.2,"Mild Blood, Use of Alcohol, Violence",E10+ for Everyone 10 and older,Good
THQ,"Real-Time, Strategy",Pandemic Studios,"The sequel to the intense strategy/action game originally based on interactive military simulations. As squad leader, players coordinate the actions of multiple infantry fire teams, leading them through a variety of hostile environments. An intuitive control scheme allows direction of squads in real-time as players outthink, outmaneuver and outgun enemies through more than 12 levels of intense warfare. Players will utilize authentic battlefield tactics as they confront the enemy with a deadly arsenal of weapons, the latest military equipment, and new player-controlled mechanized units. With an enhanced multiplayer mode, players can go online and battle friends through a variety of new head-to-head and co-op objective-based missions.",Full Spectrum Warrior: Ten Hammers,http://www.ign.com/games/full-spectrum-warrior-ten-hammers/pc-745726,http://pc.ign.com/articles/698/698880p1.html,49.99 USD,8.2,PC PS3 Xbox PS2,"March 27, 2006","http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.0,"Blood and Gore, Strong Language, Violence",M for Mature,Great
Namco,"Third-Person, Action",Namco,"This PSP followup to 2004's most original title looks just like its PS2 counterpart -- that is, full 3D, lots of objects to pick up, a similar looking prince as the main character, a similar screen layout and even the same visual style. One day, the island of Paradise Commonwealth Island, where many different kinds of animals live together in peace, is struck with a giant tsunami and is left a mess. A single turtle, who'd been separated from the island due to the tsunami, washes ashore on the nearby Prince Island and speaks of his misery to the Prince.  This Prince is the very prince that has caused much havoc in previous Katamari games. Katamari Damacy PSP features one big change from previous titles: dynamic levels.  The levels change based on the time and season. Levels also feature changing paths which make the game different each time you play.",Me and My Katamari,http://www.ign.com/games/me-and-my-katamari/psp-771963,http://psp.ign.com/articles/698/698710p1.html,39.99 USD,7.6,PSP,"March 21, 2006","http://www.ign.com/games/resident-evil-3-nemesis/psp-18950,http://www.ign.com/games/metal-gear-solid-peace-walker/psp-71143,http://www.ign.com/games/metal-gear-solid-peace-walker/psp-965242,http://www.ign.com/games/final-fantasy-vii/psp-14340290,http://www.ign.com/games/final-fantasy-viii/psp-33571,http://www.ign.com/games/resident-evil-3-nemesis/psp-18950",Great,8.2,"Alcohol Reference, Mild Fantasy Violence",E for Everyone,Good
THQ,"Real-Time, Strategy",Pandemic Studios,"The sequel to the intense strategy/action game originally based on interactive military simulations. As squad leader, players coordinate the actions of multiple infantry fire teams, leading them through a variety of hostile environments. An intuitive control scheme allows direction of squads in real-time as players outthink, outmaneuver and outgun enemies through more than 12 levels of intense warfare. Players will utilize authentic battlefield tactics as they confront the enemy with a deadly arsenal of weapons, the latest military equipment, and new Player-controlled mechanized units. With an enhanced multiplayer mode, players can go online and battle friends through a variety of new head-to-head and co-op objective-based missions.",Full Spectrum Warrior: Ten Hammers,http://www.ign.com/games/full-spectrum-warrior-ten-hammers/xbox-739895,http://xbox.ign.com/articles/698/698711p1.html,29.99 USD,8.2,Xbox PS3 PS2 PC,"March 27, 2006","http://www.ign.com/games/gladius/xbox-481748,http://www.ign.com/games/full-spectrum-warrior/xbox-566987,http://www.ign.com/games/jurassic-park-operation-genesis/xbox-478176,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Great,8.3,"Blood and Gore, Strong Language, Violence",M for Mature,Great
Bling Games,Sports,,,Lil Jon Crunk Golf,http://www.ign.com/games/lil-jon-crunk-golf/cell-813412,http://wireless.ign.com/articles/698/698895p1.html,,5.8,Cell,"Apr 1, 2006","http://www.ign.com/games/beijing-2008/cell-787986,http://www.ign.com/games/captain-tsubasa-nankatsu-vs-toho/cell-848854,http://www.ign.com/games/freestyle-moto-x-ii-142665/cell-826649,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Mediocre
Natsume,Adventure,Marvelous Entertainment,"Farming simulation and adventure game. Choose to play as a girl or a boy and start life in a farming village with the goal of becoming an expert farm manager. Taking over your own farm, you raise plants and animals, catch lots of fish, build up your farm, and see your character grow into adulthood. The game features cows, horses and sheep, among other animals, but this time around, if you don't have a gate around their grazing area, they may get out from your farm area and, when night comes, get attacked by wild dogs.  You also have added freedom with your planting, as you can now raise plants outside your own farm area. Once again, interacting with town folk and falling in love are major points of the game.  Your choice of love interests changes depending on your choice of boy or girl at the start of the game.",Harvest Moon: Magical Melody,http://www.ign.com/games/harvest-moon-magical-melody/gcn-780378,http://cube.ign.com/articles/698/698879p1.html,39.99 USD,8.2,GCN Wii,"March 28, 2006","http://www.ign.com/games/luigis-mansion/gcn-15453,http://www.ign.com/games/star-fox-adventures/gcn-16140,http://www.ign.com/games/eternal-darkness-sanitys-requiem/gcn-15887,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713",Great,8.5,No Descriptors,E for Everyone,Great
Capcom,Action,Capcom,"The classic original Mega Man is back in a whole new way. This PSP remake recreates the original with a creative new super-deformed style, featuring the Blue Bomber and the evil creations of Dr. Wiley all drawn in new style that makes them cute and hyper-expressive. All of the stages and enemies have also been redesigned using computer rendering for realistic motion and detail. New features include the Mega Man Challenge 100, two new bosses, and the ability to play as the boss characters. Also included in the PSP game is a new construction mode, where you can create your own Mega Man stages and trade with others (locally or online) to challenge friends to your own dastardly creations.",Mega Man Powered Up,http://www.ign.com/games/mega-man-powered-up/psp-770345,http://psp.ign.com/articles/695/695727p1.html,19.99 USD,8.2,PSP,"March 14, 2006","http://www.ign.com/games/resident-evil-3-nemesis/psp-18950,http://www.ign.com/games/metal-gear-solid-peace-walker/psp-71143,http://www.ign.com/games/metal-gear-solid-peace-walker/psp-965242,http://www.ign.com/games/final-fantasy-vii/psp-14340290,http://www.ign.com/games/final-fantasy-viii/psp-33571,http://www.ign.com/games/resident-evil-3-nemesis/psp-18950",Great,8.6,Cartoon Violence,E for Everyone,Great
