publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
Activision,Action,"Isopod Labs, Luxoflux Corp.","Vigilante 8: Arcade is a brand new re-imagining of the original themes and gameplay, engineered from the ground up for today's hardware by the original founders of Luxoflux and V8 developers. Players will rediscover the joys of weapon-based off-road car mayhem on five newly-designed, highly interactive arenas that players can demolish in eight highly varied '70s vehicles. In addition to local split-screen mode, multiple players will be able take their car-crushing skills online, competing and/or teaming up with other V8 players the world over!",Vigilante 8: Arcade,http://www.ign.com/games/vigilante-8-arcade/xbox-360-14235444,http://xboxlive.ign.com/articles/927/927427p1.html,10 USD,7.3,Xbox 360,"November 5, 2008","http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/metal-gear-solid-5/xbox-360-149842,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Good,7.8,Mild Violence,T for Teen,Good
Activision,Racing,"Left Field  Productions, Inc.","SCORE International Baja 1000 recreates the unforgiving conditions and blistering speeds that make this event the most recognized and entertaining off-road racing event in the world.

Sporting over 90 vehicles across multiple classes in the real Baja 1000 – including trophy trucks, class I, motorcycles, ATVs and more – the game challenges players to not only be first across the finish line, but also keep their machine intact. Hyper-realistic dirt and damage modeling in the game means players need to be crazy enough to take chances, but not so reckless that their vehicle is destroyed before the race is over.",SCORE International Baja 1000,http://www.ign.com/games/score-international-baja-1000/wii-14256714,http://wii.ign.com/articles/927/927365p1.html,39.99 USD,5.0,Wii PS3 Xbox 360 PC PS2,"November 4, 2008","http://www.ign.com/games/mario-kart-wii/wii-949580,http://www.ign.com/games/need-for-speed-undercover/wii-14234991,http://www.ign.com/games/need-for-speed-nitro/wii-14319197,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Bad,4.0,Lyrics,E10+ for Everyone 10 and older,Mediocre
Microsoft,Platformer,"4JStudios, Rare","Rare's classic adventure game is now available on Xbox Live Arcade!

You are Banjo, a honey bear on the hunt for your kidnapped sister, Tooty. By your side or actually on your back is your trusty friend, the red gull Kazooie. You'll have to travel through 10 different worlds, but to unlock the doors to those worlds, you'll need to find jigsaw puzzles and musical notes. Banjo and Kazooie each have different abilities to help you on your quest, and you can switch between the two in order to get the job done.

This Xbox Live Arcade version of Banjo-Kazooie is a special treat for fans of the franchise, as it incorporates the lost ""Stop 'N' Swop"" feature, which was built into the original release of the game and would have allowed gamers to connect together play sessions with this game and its sequel. That feature was lost in development, but now players can finally take advantage of Stop 'N' Swop with the Xbox debut of Banjo -- collecting Mystery Eggs in the original game will gamers gamers secret bonuses in Banjo-Kazooie: Nuts & Bolts!",Banjo-Kazooie,http://www.ign.com/games/banjo-kazooie/xbox-360-14265992,http://xboxlive.ign.com/articles/927/927117p1.html,,8.0,Xbox 360 N64,"December 3, 2008","http://www.ign.com/games/limbo/xbox-360-63756,http://www.ign.com/games/rayman-legends/xbox-360-159979,http://www.ign.com/games/fez/xbox-360-19159,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Great,8.9,"Cartoon Violence, Comic Mischief, Mild Suggestive Themes",E for Everyone,Great
Activision,Racing,"Left Field  Productions, Inc.","SCORE International Baja 1000 recreates the unforgiving conditions and blistering speeds that make this event the most recognized and entertaining off-road racing event in the world.

Sporting over 90 vehicles across multiple classes in the real Baja 1000 – including trophy trucks, class I, motorcycles, ATVs and more – the game challenges players to not only be first across the finish line, but also keep their machine intact. Hyper-realistic dirt and damage modeling in the game means players need to be crazy enough to take chances, but not so reckless that their vehicle is destroyed before the race is over.",SCORE International Baja 1000,http://www.ign.com/games/score-international-baja-1000/xbox-360-14256713,http://xbox360.ign.com/articles/927/927115p1.html,39.99 USD,3.3,Xbox 360 PS3 PC Wii PS2,"November 4, 2008","http://www.ign.com/games/forza-motorsport-4/xbox-360-112992,http://www.ign.com/games/forza-motorsport-4/xbox-360-77615,http://www.ign.com/games/ubisoft-the-crew/xbox-360-20023103,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Mediocre,5.5,Lyrics,E10+ for Everyone 10 and older,Awful
Activision,Racing,"Left Field  Productions, Inc.","SCORE International Baja 1000 recreates the unforgiving conditions and blistering speeds that make this event the most recognized and entertaining off-road racing event in the world.

Sporting over 90 vehicles across multiple classes in the real Baja 1000 – including trophy trucks, class I, motorcycles, ATVs and more – the game challenges players to not only be first across the finish line, but also keep their machine intact. Hyper-realistic dirt and damage modeling in the game means players need to be crazy enough to take chances, but not so reckless that their vehicle is destroyed before the race is over.",SCORE International Baja 1000,http://www.ign.com/games/score-international-baja-1000/ps3-14256712,http://ps3.ign.com/articles/927/927345p1.html,39.99 USD,3.3,PS3 Xbox 360 PC Wii PS2,"November 4, 2008","http://www.ign.com/games/littlebigplanet-karting/ps3-128163,http://www.ign.com/games/gran-turismo-5/ps3-857126,http://www.ign.com/games/twisted-metal/ps3-951234,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419",Mediocre,5.4,Lyrics,E10+ for Everyone 10 and older,Awful
Electronic Arts,"Real-Time, Strategy",EA Los Angeles,"Return to the Red Alert continuity of the esteemed Command & Conquer RTS franchise in this full-fledged series sequel. Red Alert 3 breaks new ground in the RTS genre, featuring a fully co-operative campaign while bringing back the series' light-hearted style and classic, action-oriented gameplay.

In Red Alert 3, the desperate leadership of a doomed Soviet Union travels back in time to change history and restore the glory of Mother Russia. The time travel mission goes awry, creating an alternate timeline where technology has followed an entirely different evolution, a new superpower has been thrust on to the world stage, and World War III is raging. The Empire of the Rising Sun has risen in the East, making World War III a three-way struggle between the Soviets, the Allies, and the Empire with armies fielding wacky and wonderful weapons and technologies like Tesla coils, heavily armed War Blimps, teleportation, armored bears, intelligent dolphins, floating island fortresses, and transforming tanks.

Available at select retailers, this limited edition (packed in a collector's tin) features 5 exclusive multiplayer/skirmish maps a bonus DVD video (featuring the full-length ""Raising the Iron Curtain"" making-of movie with exclusive interviews from the star-studded cast, the concept art montage video ""From Pens to Pixels"", bloopers and outtakes from the cinematics sessions, the ""Women of Red Alert 3"" montage video, an inside look into the future of Command & Conquer and Red Alert, tips on how to unlock the secrets of each side, directly from the developers, and complete video walk-thru on one of the game's most difficult missions), the Game Soundtrack (including exclusive remixes of Hell March and Hell March 2 by From First to Last, plus the all-new Hell March 3), a ""Women of Red Alert 3"" Poster, an exclusive Beta Key to a future Command & Conquer game and an exclusive in-game item for the MMO Warhammer Online: Age of Reckoning.",Command & Conquer: Red Alert 3,http://www.ign.com/games/command-conquer-red-alert-3/pc-14275460,http://pc.ign.com/articles/927/927309p1.html,64.99 USD,8.2,PC,"October 28, 2008","http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.2,"Blood, Mild Language, Mild Suggestive Themes, Violence",T for Teen,Great
Activision,Action,Vicarious Visions,"James Bond is back to settle the score in Quantum of Solace: The Game. Introducing a more lethal and cunningly efficient Bond, the game blends intense first-person action with a unique third-person cover combat system that allows players to truly feel what it is like to be the ultimate secret agent as they use their stealth, precision shooting and lethal combat skills to progress through missions.",Quantum of Solace,http://www.ign.com/games/quantum-of-solace/nds-826184,http://ds.ign.com/articles/927/927232p1.html,29.99 USD,6.8,NDS PS2 PS3 Wii Xbox 360 PC,"November 4, 2008","http://www.ign.com/games/the-legend-of-zelda-phantom-hourglass/nds-694756,http://www.ign.com/games/the-legend-of-zelda-spirit-tracks/nds-14333936,http://www.ign.com/games/kingdom-hearts-3582-days/nds-964462,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Okay,6.6,,E for Everyone,Okay
"Interplay, Playmates",Platformer,Shiny Entertainment,"Jim used to be a garden-variety earthworm, but after discovering a high-tech space cybersuit, he became a super mean fighting machine known as EARTHWORM JIM. In this wacky platformer, you play as Jim as he tries to rid the world of evil including a diabolical character known as Psy-Crow, who wants Jim's suit for his own needs. You'll lead Jim through 12 nutty levels including New Junk City, What the Heck?, Down the Tubes, Snot a Problem, Level 5, For Pete's Sake, Buttville, and Andy Asteroids as you run, jump, and fight your way to victory. Along the way, you'll find all kinds of power-ups that make you stronger and let you pull off moves you wouldn't otherwise be able to do. If the addictive gameplay and awesome graphics don't pull you in, then the fact that you play as an earthworm superhero definitely will!",Earthworm Jim,http://www.ign.com/games/earthworm-jim/gen-6276,http://retro.ign.com/articles/924/924207p1.html,14.97 USD,7.0,Gen PC Sega-CD PC GB GBA SMS Wii GG SNES PS,1994,"http://www.ign.com/games/sonic-the-hedgehog-2/gen-1344,http://www.ign.com/games/sonic-knuckles/gen-1334,http://www.ign.com/games/sonic-the-hedgehog-1/gen-1343,http://www.ign.com/games/sonic-the-hedgehog-2/gen-1344,http://www.ign.com/games/shining-force-ii/gen-6302,http://www.ign.com/games/sonic-knuckles/gen-1334",Great,8.4,Animated Violence,K-A for No Rating,Good
1C Company,"First-Person, Shooter",Parallax Arts Studio,"This shooter takes players out of this world and back again on a quest to reveal the secrets of a dangerously powerful corporation and fight for dear life. Players will be kept guessing until the final step with an intriguing and unpredictable storyline, battles and exploration through high-poly, epic locations on two planets. The powerful arsenal offers multiple, unique attacks for each weapon to be put to full use in the dynamic gun-toting gameplay that transports players from the road to the sky.

Mankind assumed it would take five billion years until the earth began to die. In reality, it is 2016, and the planet earth is living its last twenty years. The Sun has begun to grow, burning everything around it and turning Earth into a lifeless nightmare. Mankind must adapt to extraterrestrial conditions or find an Earth-like planet where humans can live. After learning the dreadful news, the powerful A.X. Corporation produced a vaccine which allows humans to survive in any environment, and now plans to inject everyone on Earth. The alleged discovery of a ""Second Earth"" threatens the financial future of A.X., and C.I.A. officials become suspicious of the corporation, their motives, and the mysterious vaccine. Secret Agent Francis Rixon is commissioned to infiltrate the A.X. headquarters and discover the truth.",Exodus from the Earth,http://www.ign.com/games/exodus-from-the-earth/pc-14222217,http://pc.ign.com/articles/924/924187p1.html,,6.2,PC,"October 21, 2008","http://www.ign.com/games/ghost-recon-wildlands/pc-20038799,http://www.ign.com/games/tom-clancys-the-division/pc-20004178,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Okay,6.4,"Blood and Gore, Strong Language, Violence",M for Mature,Okay
MTV Games,Music,Harmonix,"AC/DC LIVE: Rock Band features the master recordings from the best of the band's live performances. The live recording was specially remixed for Rock Band by Mike Fraser.  The game features 18 tracks, with more than 99 minutes of game play for each instrument.",AC/DC Live: Rock Band Track Pack,http://www.ign.com/games/acdc-live-rock-band-track-pack/ps3-14285457,http://ps3.ign.com/articles/928/928096p1.html,39.98 USD,6.5,PS3 Wii Xbox 360 PS2,"November 2, 2008","http://www.ign.com/games/amplitude-hd/ps3-20017510,http://www.ign.com/games/guitar-hero-live/ps3-20035854,http://www.ign.com/games/rock-band-blitz/ps3-131270,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419",Good,7.5,Lyrics,T for Teen,Okay
D3 Publisher,Action,1st Playable Productions,"Based on the next generation television series , Ben 10: Alien Force begins five years after Ben put away the DNA-scrambling Omnitrix, but now Grandpa Max has gone missing and the planet Earth is in grave danger. Gamers must help Ben take the Omnitrix out of retirement and lead eight different playable characters—including cousin Gwen, enemy-turned-ally Kevin Levin and five of Ben's brand new alien forms—to utilize their all-new super powers and defeat the intergalactic invaders!

Gamers take control of Ben and his new alien forms Swampfire, Jet Ray, Humungousaur, Spidermonkey and Big Chill to employ distinctly different and complex powers to manipulate fire, swim underwater, grow more than 60 feet tall, stick to walls, fly at mach speed, plus lots more! Gamers will also harness cousin Gwen's new talent to create an energy shield and use it to protect and attack, as well as Kevin Levin's ability to absorb materials like concrete, wood and metal to create an impenetrable shell on his body.",Ben 10: Alien Force,http://www.ign.com/games/ben-10-alien-force/nds-14251343,http://ds.ign.com/articles/929/929301p1.html,29.99 USD,5.8,NDS PS2 PSP Wii,"October 28, 2008","http://www.ign.com/games/the-legend-of-zelda-phantom-hourglass/nds-694756,http://www.ign.com/games/the-legend-of-zelda-spirit-tracks/nds-14333936,http://www.ign.com/games/kingdom-hearts-3582-days/nds-964462,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Mediocre,5.9,Cartoon Violence,E for Everyone,Mediocre
cdv Software Entertainment,RPG,Ascaron Entertainment,"T Energy has been flowing through Ancaria since time itself. This mysterious power forms the beginning of all life, is the source of all magic and the origin of all thought. For an era, it was the angelic Seraphim who watched over the T Energy and therefore over the fate of the entire world. They passed their knowledge on to the High Elves, so that they could benefit from T Energy. But the High Elves let the power over T Energy tear their society apart, and war and strife broke out. Worse than that, the T Energy itself went out of control, turning negative and creating destructive evil in the land.

The nobility as well as the clerical caste of the High Elves struggled to seize power over the high-elvish imperium, so that they alone might hold the T Power in their rule. The land once more faced with war; a war that was much larger, and more far reaching consequences than all previous wars and battles. Two thousand years before Shaddar the cry for heroes arises to avert this war and to regain control over the T Energy. Will those heroes prevent the world lapsing into final chaos, or will they instead deepen it with their actions?",Sacred 2: Fallen Angel,http://www.ign.com/games/sacred-2-fallen-angel/pc-772338,http://pc.ign.com/articles/929/929352p1.html,49.99 USD,7.5,PC Xbox 360 PS3,"November 11, 2008","http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505,http://www.ign.com/games/the-witcher-3/pc-134497,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Good,7.7,"Blood and Gore, Violence",M for Mature,Good
2K Play,Adventure,,"Join Dora and friends as they help the Snow Fairy save the Snow Princess and the Magical Snowy Forest while defeating the Mean Witch. In this wintery wonderland, you'll skate on a frozen pond, ride a speedy dogsled, snowboard down an icy mountain, and help Pegasus take flight!",Dora the Explorer: Dora Saves the Snow Princess,http://www.ign.com/games/dora-the-explorer-dora-saves-the-snow-princess/ps2-14267398,http://ps2.ign.com/articles/929/929457p1.html,19.99 USD,3.5,PS2 Mac Wii PS3 PC NDS,"October 27, 2008","http://www.ign.com/games/ico/ps2-14833,http://www.ign.com/games/shadow-of-the-colossus/ps2-490849,http://www.ign.com/games/silent-hill-2/ps2-14904,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Okay,6.8,,E for Everyone,Awful
