publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
Microsoft,Action,Lionhead Studios,"Fable: The Lost Chapters builds upon the original best-selling Fable with loads of new content including new regions, quests and enhanced story elements that further enhance the mystical world of Albion. Fable: The Lost Chapters gives players the chance to fight new monsters, use epic spells to obliterate huge numbers of enemies, don new armor, wield additional weapons and interact with friends and foes using amazing new expressions.

In this role-playing adventure game from Lionhead Studios, every action determines a character's skills, appearance and morality. A character's life story is created from childhood through adulthood and on to old age. As additional story and side quests await, so too does the path of righteousness, as well as the life of evil. With every choice, a character transforms into a reflection of his actions and decisions.",Fable: The Lost Chapters,http://www.ign.com/games/fable-the-lost-chapters/xbox-744417,http://xbox.ign.com/articles/660/660997p1.html,19.99 USD,8.6,Xbox PC Mac,"October 20, 2005","http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/gladius/xbox-481748,http://www.ign.com/games/marvel-ultimate-alliance/xbox-762707,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Amazing,9.0,"Blood, Sexual Themes, Strong Language, Violence",M for Mature,Great
Indiagames,Shooter,Indiagames,,Serenity,http://www.ign.com/games/serenity/cell-773524,http://wireless.ign.com/articles/661/661076p1.html,,7.4,Cell,"Sep 30, 2005","http://www.ign.com/games/micro-counter-strike/cell-14271633,http://www.ign.com/games/bioshock-mobile/cell-14234779,http://www.ign.com/games/call-of-duty-black-ops/cell-75028,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Good
SEGA,Action,Creative Assembly,"This action epic lets players fight within massive cinematic battles as a fighter known only as The Spartan.

runs on proprietary software technology that makes it possible to present more than 170 detailed warriors simultaneously engaged in pitched combat.",Spartan: Total Warrior,http://www.ign.com/games/spartan-total-warrior/gcn-734613,http://cube.ign.com/articles/661/661101p1.html,29.99 USD,7.9,GCN Xbox PS2,"October 25, 2005","http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/resident-evil-4/gcn-15821,http://www.ign.com/games/metroid-prime/gcn-15316,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713",Great,8.3,"Blood, Violence",M for Mature,Good
2K Games,Casino,Coresoft,"Bet, raise and bluff your way to the top as you make your mark in the virtual poker world by creating your very own character and controlling the destiny of your career. Gain experience points at every table, bump up career earnings with every win and even flaunt your poker prowess by decking out your player with accessories available for purchase with your earnings. Then, take your stack online to compete against players across the country, set up poker nights with your friends, and chat live. An exclusive presentation system featuring graphics and camera angles modeled after the popular World Poker Tour television show and insightful commentary by WPT commentators Mike Sexton and Vince Van Patten, turn your living room into seat at a WPT table.",World Poker Tour,http://www.ign.com/games/world-poker-tour/xbox-748400,http://xbox.ign.com/articles/660/660927p1.html,19.99 USD,7.0,Xbox PS2 PC GBA PSP,"October 18, 2005","http://www.ign.com/games/payout-poker-casino/xbox-747847,http://www.ign.com/games/bicycle-casino/xbox-695219,http://www.ign.com/games/high-rollers-casino/xbox-712479,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Good,7.4,Simulated Gambling,T for Teen,Good
"Eidos Interactive, LucasArts",Action,Traveller's Tales,"Based on the console version developed by Travellers Tales, LEGO Star Wars chronicles the first three episodes of George Lucas' popular science-fiction trilogy from the perspective of everyday building blocks. Up to two players can participate in the game at once and are encouraged to utilize team-based tactics with a variety of multi-character parties. Prominent moments from The Phantom Menace, Attack of the Clones, and Revenge of the Sith serve as the game's backdrop for storytelling, while favorite personalities such as Obi-Wan Kenobi, Anakin Skywalker, and Jango Fett can be manipulated to advance your progress.",LEGO Star Wars: The Video Game,http://www.ign.com/games/lego-star-wars-1/gcn-773397,http://cube.ign.com/articles/662/662473p1.html,19.99 USD,8.0,GCN PC Xbox PS2 GBA Mac Cell,"October 25, 2005","http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/resident-evil-4/gcn-15821,http://www.ign.com/games/metroid-prime/gcn-15316,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/resident-evil-4/gcn-15821,http://www.ign.com/games/metroid-prime/gcn-15316,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713",Great,8.4,Violence,E for Everyone,Great
Nokia,Racing,Bugbear Entertainment,"Set in the ""jet set"" world of the 80s, Glimmerati offers arcade-style racing in various cars, boats, and even rocket-propelled vehicles. Travel to Paris, Milan, the Alps, and Monaco, and hob-nob with movie moguls, models, and pop stars as you live the fast-lane lifestyle. Race especially well, and you'll unlock an elite Mediterranean stage where you could win presidency of Club Glimmerati itself.

The game supports N-Gage Arena as well as four-player racing over the N-Gage's Bluetooth connection.",Glimmerati,http://www.ign.com/games/glimmerati/nng-682882,http://ngage.ign.com/articles/662/662548p1.html,34.99 USD,8.1,NNG,"August 16, 2005","http://www.ign.com/games/payload/nng-726166,http://www.ign.com/games/colin-mcrae-rally-2005/nng-703858,http://www.ign.com/games/system-rush-evolution/nng-827278,http://www.ign.com/games/operation-shadow/nng-616991,http://www.ign.com/games/the-king-of-fighters-extreme/nng-682883,http://www.ign.com/games/hooked-on-creatures-of-the-deep/nng-827268",Great,8.1,Sexual Themes,M for Mature,Great
Activision,Fighting,Shaba Games,"is a four-player melee fighting game set in 3D fully destructible environments that parody legendary fairytales and popular culture. Gamers play as 20 favorite Shrek and fairytale characters, unleashing power slams, taunts and signature attacks including juggling foes as Donkey, swashbuckling as Puss in Boots, leveling kung fu kicks as Princess Fiona and belly flopping as Shrek. Players use powerful potions, weapons and magical items and unlock new characters, arenas and costumes in single player story, ladder and mega challenge modes, or engage in frenzied multiplayer melee combat.

will be released on multiple platforms in Fall 2005.",Shrek SuperSlam,http://www.ign.com/games/madagascar-shrek-superslam-2-in-1-combo-pack/ps2-727929,http://ps2.ign.com/articles/662/662456p1.html,19.99 USD,7.0,PS2 NDS GBA PC GCN Xbox GBA NDS,"October 25, 2005","http://www.ign.com/games/tekken-5/ps2-681191,http://www.ign.com/games/mortal-kombat-shaolin-monks/ps2-709115,http://www.ign.com/games/dragon-ball-z-budokai-3/ps2-679951,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.9,"Cartoon Violence, Crude Humor",E10+ for Everyone 10 and older,Good
Electronic Arts,Sports,EA Canada - Team Fusion,"Second PSP incarnation of the popular EA Sports franchise. For 06, the players are more responsive and crucial features like first touch control have been re-mapped in a way that makes more sense. When you want to throw freestyle moves or play the ball into a space of your choosing as a pass comes to you, just hold down the left shoulder button and point the analog stick to pull your move or use first touch. The new Juggling minigame is another major addition to FIFA for PSP. It's a simple game that merely requires that you tap in a proper direction on the D-pad with proper timing to keep a soccer ball bouncing off of a player's feet, knees, shoulder and head for as long as possible.",FIFA Soccer 06,http://www.ign.com/games/fifa-2006/psp-764755,http://psp.ign.com/articles/662/662543p1.html,29.99 USD,7.4,PSP GCN PC Xbox PS2 Cell NDS GBA,"October 18, 2005","http://www.ign.com/games/nba-2k13/psp-132081,http://www.ign.com/games/tony-hawks-underground-2/psp-682968,http://www.ign.com/games/nba-2k12/psp-111156,http://www.ign.com/games/final-fantasy-vii/psp-14340290,http://www.ign.com/games/final-fantasy-viii/psp-33571,http://www.ign.com/games/resident-evil-3-nemesis/psp-18950",Good,7.9,Suitable for Persons Ages Six and Older,E for Everyone,Good
Electronic Arts,Simulation,Maxis,"If the world was a blank canvas, how would you fill it in? Create a cast of characters and tell your own stories in The Sims 2. Create Sims, give them personalities, and directly control every move they make. Then customize their world, building their homes, creating their food, and designing their fashions. Help them in their careers and aspirations as they build a network of friends and avoid their enemies. Enjoy the peaks of pleasure and the trials of pain in your Sims' lives. Genuine console controls let you directly control every move your Sims make. Create thousands of your own food recipes and clothing designs from items you acquire throughout your Sims' world. Sims now have memories, adding a new dimension to managing your Sims' relationships. Play copperatively with a friend for double the fun with new split-screen 2-player mode! Develop a master plan for your Sim's social life, career, and pathway to greatness...or live in chaos!",The Sims 2,http://www.ign.com/games/the-sims-2/gcn-742598,http://cube.ign.com/articles/662/662203p1.html,19.99 USD,8.5,GCN PC Mac GBA NDS PSP Cell PS2 Xbox,"October 24, 2005","http://www.ign.com/games/action-replay-ultimate-codes-animal-crossing/gcn-16562,http://www.ign.com/games/the-sims-bustin-out/gcn-566343,http://www.ign.com/games/the-sims-1/gcn-498096,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713",Great,8.2,"Crude Humor, Sexual Themes, Violence",T for Teen,Great
Midway  Games,Sports,Midway  Games,"The series known as

pushes on without the NFL license into an all-new realm of dramatic and intense football, as Midway goes behind the scenes to bring you lifestyles, controversy, and the nitty-gritty real world of pro football players. Hits can be death, training can be chemical, and the sport will never be the same.",Blitz: The League,http://www.ign.com/games/blitz-overtime/xbox-719320,http://xbox.ign.com/articles/659/659510p1.html,19.99 USD,7.2,Xbox Xbox 360 PS2 Wii Cell PSP,"October 17, 2005","http://www.ign.com/games/espn-nfl-2k5/xbox-674666,http://www.ign.com/games/dead-or-alive-xtreme-beach-volleyball/xbox-482154,http://www.ign.com/games/tony-hawks-american-wasteland/xbox-740724,http://www.ign.com/games/crimson-skies-high-road-to-revenge/xbox-479671,http://www.ign.com/games/mortal-kombat-shaolin-monks/xbox-709116,http://www.ign.com/games/atari-racing-collection/xbox-486903,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526",Great,8.1,"Blood, Strong Language, Suggestive Themes, Use of Drugs, Violence",M for Mature,Good
Midway  Games,Sports,Midway  Games,"The series known as

pushes on without the NFL license into an all-new realm of dramatic and intense football, as Midway goes behind the scenes to bring you lifestyles, controversy, and the nitty-gritty real world of pro football players. Hits can be death, training can be chemical, and the sport will never be the same.",Blitz: The League,http://www.ign.com/games/blitz-overtime/ps2-719321,http://ps2.ign.com/articles/659/659362p1.html,19.99 USD,7.2,PS2 Xbox 360 Xbox Wii Cell PSP,"October 17, 2005","http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/amplitude/ps2-17285,http://www.ign.com/games/mortal-kombat-shaolin-monks/ps2-709115,http://www.ign.com/games/atari-racing-collection/ps2-483265,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.8,"Blood, Strong Language, Suggestive Themes, Use of Drugs, Violence",M for Mature,Good
Electronic Arts,"First-Person, Shooter",DICE  (Digital Illusions CE),"Based on the blockbuster online multiplayer war

franchise, EA and developer Digital Illusions are taking the battle to another realm with a modern-war era edition somewhat similar to

for PCs but developed exclusively for console gamers. Players from the United States, China and the Middle East Coalition will all be represented in harrowing battles of up to 24 players. Command tanks, choppers and any other of more than 30 military vehicles, and make use of more than 70 kinds of weapons (including heat-seaking missles, laser designated bombs and other modern military hardware.)",Battlefield 2: Modern Combat,http://www.ign.com/games/battlefield-2-modern-combat/ps2-676927,http://ps2.ign.com/articles/659/659075p1.html,19.99 USD,8.5,PS2 Xbox PSP Xbox 360,"October 25, 2005","http://www.ign.com/games/star-wars-battlefront-ii-2005/ps2-737697,http://www.ign.com/games/killzone/ps2-568333,http://www.ign.com/games/call-of-duty-finest-hour/ps2-550009,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.6,"Language, Violence",T for Teen,Great
Sony Computer Entertainment,Racing,Naughty Dog Software,"Sony's fourth Jak and Dexter game, JAK X: COMBAT RACING for the PS2, takes the series away from its action/adventure roots and into the world of combat racing. As the name implies, this isn't a normal racing game; players will have to watch out for environmental hazards like lava and boulders while guarding against homing missiles, attack drones, and other weapons unleashed by the other racers. The story of JAK X weaves together several different plots that began in the previous games. Krew, a villain from JAK II, is dead, and Jak and Dexter are asked to attend the reading of his will along with Sig, Ashelin, Krew's daughter Rayn, and others. One of Krew's requests is that everyone drink a toast in his honor; however, the wine is poisoned The rest of Krew's instructions are then revealed: if any of the characters can win the Kras City Grand Championship in his name, they will be given the antidote. With no choice in the matter, the group enters the race, but soon, each is vying to win no matter what. The game features four different cups consisting of 20 challenges each, plus a large number of unlockable extras like more tracks, car upgrades, new racers, and more. Different weapons and abilities are available on each track, allowing players to fire lasers and create oil slicks to stop their opponents. JAK X: COMBAT RACING will keep players on their toes as they attempt to win the race and the antidote.",Jak X: Combat Racing,http://www.ign.com/games/jak-x/ps2-737571,http://ps2.ign.com/articles/659/659380p1.html,19.99 USD,8.0,PS2 PS4,"October 18, 2005","http://www.ign.com/games/gran-turismo-3-a-spec/ps2-13846,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/ps2-679032,http://www.ign.com/games/need-for-speed-most-wanted/ps2-740897,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.4,"Crude Humor, Fantasy Violence, Language, Use of Tobacco",T for Teen,Great
"2K Games, SCi Entertainment Group","Third-Person, Action",Pivotal Games,"The fourth in SCI's Conflict war adventure shooter games, Conflict: Global Terror catapults the Conflict series into the 21st century, setting the action in a modern day context of counter-terrorism. The game uses a 100% rebuilt engine and boasting radically enhanced graphics and an improved ordering system.

A new force in global terrorism, 'March 33' is emerging. Descendents from the ODESSA Nazis and vehement in their task to bring about a new world order, they embark on a campaign of extreme violence and intimidation. Tasked with defeating March 33 is a rapid response-counter terrorist unit: Bradley, Jones, Connors and Foley – the heroes from the original Conflict: Desert Storm games are back! Having been betrayed by a mole within their own command unit they are ambushed and, covering their escape, Foley goes MIA… They must enlist the help of sniper Carrie Sherman to uncover March 33's plans and force the mole to show its true colors.",Conflict: Global Terror,http://www.ign.com/games/conflict-global-storm/ps2-619917,http://ps2.ign.com/articles/659/659511p1.html,19.99 USD,6.0,PS2 PC Xbox Cell,"October 4, 2005","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.8,"Blood, Language, Violence",M for Mature,Okay
