publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
Ubisoft,Educational,,,Quick Yoga Training,http://www.ign.com/games/quick-yoga-training/nds-14225807,http://ds.ign.com/articles/901/901232p1.html,29.99 USD,2.5,NDS,"August 5, 2008","http://www.ign.com/games/brain-age-train-your-brain-in-minutes-a-day/nds-740437,http://www.ign.com/games/big-brain-academy/nds-740443,http://www.ign.com/games/my-japanese-coach/nds-14270524,http://www.ign.com/games/spanish-for-everyone/nds-952397,http://www.ign.com/games/toeic-test-eitango-speed-master-ds/nds-14349850,http://www.ign.com/games/eibun-ta-doku-ds-sekai-no-meisaku-douwa/nds-14310741,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",,,,E for Everyone,Painful
CI Games,"First-Person, Shooter",CI Games,"Code of Honor is back! In the latest installment, titled Conspiracy Island, Claude Boulet and his team of elite French Foreign Legion commandoes have to face their biggest challenge yet! General Mendoza's mercenaries have invaded the Île Royale in the French Guiana, where scientists in a secret atomic research facility are working on an experimental nuclear reactor. Now an atomic threat looms over the peaceful atoll and it's up to the French government to solve the crisis as quickly and quietly as possible...",Code of Honor 2: Conspiracy Island,http://www.ign.com/games/code-of-honor-2-conspiracy-island/pc-14257726,http://pc.ign.com/articles/901/901117p1.html,19.99 USD,3.0,PC,"July 29, 2008","http://www.ign.com/games/ghost-recon-wildlands/pc-20038799,http://www.ign.com/games/tom-clancys-the-division/pc-20004178,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Mediocre,5.5,"Blood, Strong Language, Violence",M for Mature,Awful
Bandai Namco Games,Shooter,Namco,"The arcade shooter Galaga has captivated players all over the world, and now the legend lives on with Galaga Legions. Featuring table-turning game dynamics, updated graphics and vast waves of ferocious enemies, Galaga Legions was created by the same team that developed the best-selling Pac-Man Championship Edition for Xbox Live Arcade.",Galaga Legions,http://www.ign.com/games/galaga-legions/xbox-360-14266591,http://xboxlive.ign.com/articles/901/901193p1.html,10 USD,7.7,Xbox 360,"August 20, 2008","http://www.ign.com/games/halo-4/xbox-360-110563,http://www.ign.com/games/gears-of-war-judgment/xbox-360-135402,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/xbox-360-20007855,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Good,7.8,Mild Fantasy Violence,E for Everyone,Good
Ignition Entertainment,Music,Smackdown Productions,"The game takes the player to the international Red Bull BC One breakdance tournament that challenges B-boys and B-girls alike. Players control their break dancer by solving puzzles under strict time limits. Puzzles consist of drawing geometrical shapes, which will get more complex as the game progresses. A steady hand and speed are required to set a high score that is worth bragging about. The game features fresh and stylish graphics with urban music as well as tense puzzle rounds alternating with a variety of minigames.",Red Bull BC One,http://www.ign.com/games/red-bull-bc-one/nds-14245415,http://ds.ign.com/articles/907/907803p1.html,19.99 USD,5.6,NDS,"September 16, 2008","http://www.ign.com/games/elite-beat-agents/nds-826978,http://www.ign.com/games/band-hero/nds-22093,http://www.ign.com/games/korg-ds-10-plus/nds-18083,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Mediocre,5.7,,E for Everyone,Mediocre
Sierra,Card,Sierra,"A downloadable version of the classic card game, Gin Rummy features a number of different modes, including classic, 100, Hollywood, three-hand and Oklahoma varieties. Players will need to strategically select the right cards to complete combinations of sets and runs, minimizing the risk of getting caught with a poor hand in all 6 of the challenging variations of the game.  Knock out your opponent with high scores and bonus points, and video chat with players from around the world for endless hours of casual card game fun.

This version of Gin Rummy isn't just a deck of cards ... 6 Popular Game Modes come packed in the game including, Classic Gin Rummy, Speed Gin Rummy, Oklahoma Gin, Hollywood Gin, Three-Hand Gin. You can event customize your own rules. And with 4 player multiplayer matches and Xbox LIVE Vision support, you'll never go back to the normal card game again.",Gin Rummy,http://www.ign.com/games/gin-rummy/xbox-360-14250074,http://xboxlive.ign.com/articles/907/907864p1.html,4 USD,6.3,Xbox 360,"September 3, 2008","http://www.ign.com/games/magic-the-gathering-duels-of-the-planeswalkers-2015/xbox-360-20016059,http://www.ign.com/games/magic-the-gathering-duels-of-the-planeswalkers-2013/xbox-360-132109,http://www.ign.com/games/full-house-poker/xbox-360-96882,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Okay,6.7,,E for Everyone,Okay
Disney Interactive Studios,Action,,"In The Cheetah Girls: Passport to Stardom for Nintendo DS, players join Aqua, Chanel and Dorinda on an international tour, as they embark on another wild musical adventure, singing, dancing and accessorizing their way through India, Spain and New York City. The game picks up where the upcoming Disney Channel original movie ""The Cheetah Girls One World"" ends, with the girls exploring and performing their way through India, and participating in various international competitions. Players will compete in dance-offs to new songs from the film and past Cheetah Girls favorites. They can also customize hundreds of outfits, choosing from an array of Indian-inspired fashions, as well as classic Cheetah Girls styles.",The Cheetah Girls: Passport to Stardom,http://www.ign.com/games/the-cheetah-girls-passport-to-stardom/nds-967003,http://ds.ign.com/articles/907/907794p1.html,29.99 USD,7.0,NDS,"August 19, 2008","http://www.ign.com/games/the-legend-of-zelda-phantom-hourglass/nds-694756,http://www.ign.com/games/the-legend-of-zelda-spirit-tracks/nds-14333936,http://www.ign.com/games/kingdom-hearts-3582-days/nds-964462,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Masterpiece,10,,E for Everyone,Good
Ubisoft,Simulation,Magic Pockets,"Imagine Teacher allows players to become a teacher at a brand new school. Teach your class a variety of subjects and increase your students' knowledge. Become a successful teacher, recruit new students and develop your school into one of the very best.",Imagine: Teacher,http://www.ign.com/games/imagine-teacher/nds-14254713,http://ds.ign.com/articles/902/902943p1.html,29.99 USD,7.5,NDS,"August 12, 2008","http://www.ign.com/games/harvest-moon-the-tale-of-two-towns/nds-71562,http://www.ign.com/games/harvest-moon-ds/nds-695643,http://www.ign.com/games/harvest-moon-island-of-happiness/nds-848020,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Okay,6.9,,E for Everyone,Good
iWin.com,Puzzle,iWin.com,"Rupert and Emma have decided to open a Museum. Their daughter Natalie is infected by spores while playing with a jewel board. Ultimately, Rupert hopes to find a cure for Natalie and find the fabled Golden Jewel Board, an artifact that is only rumored to exist. During his travels, Rupert receives cryptic messages from someone who claims to hold the cure for Natalie. Who will it be? Find out in part three of the jewel matching series.",Jewel Quest III,http://www.ign.com/games/jewel-quest-iii/pc-14268075,http://pc.ign.com/articles/907/907802p1.html,,7.0,PC,2008,"http://www.ign.com/games/the-witness/pc-23509,http://www.ign.com/games/valiant-hearts-the-great-war/pc-20005430,http://www.ign.com/games/never-alone/pc-20017754,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.5,Violent References,E for Everyone,Good
Electronic Arts,Simulation,Maxis,"From the very tiniest forms of life to the intergalactic level of existence, you are in control of life itself in this simulation game by Will Wright. Beginning in the primordial ooze, players create a character from DNA that will grow, survive, and mate as it evolves from a single-celled organism to a fully-formed member of an establishing species. As more and more creatures inhabit the world, and as evolution forms the future, your species will join herds, clans, even civilizations. The more advanced the creatures of the planet grow, the more complex the strife of survival becomes. And while the player can continue gameplay in Spore at any level -- playing as a cell, as a wild creature, or as a civilized and organized society – players can also step even further out and play the game from the planetary or interstellar level, while also going online to connect worlds with other gamers.",Spore,http://www.ign.com/games/spore/pc-735340,http://pc.ign.com/articles/907/907454p1.html,49.99 USD,8.8,PC Cell Mac Mac Mac,"September 7, 2008","http://www.ign.com/games/civilization-beyond-earth/pc-20016115,http://www.ign.com/games/simcity/pc-128952,http://www.ign.com/games/civilization-beyond-earth-rising-tide/pc-20040683,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.1,"Animated Blood, Comic Mischief, Fantasy Violence",E10+ for Everyone 10 and older,Great
Agetec,Puzzle,Ivolgamus,"In Fading Shadows, evil is never very far away. Aira and her brother, Erywn, were living peacefully on the joyful side of the world when the villainous Master Gardal captured Erwyn. Gardal plans on overthrowing the famed Castle of Heaven – which is the supreme fortress built to protect the world from forces of darkness. According to an ancient prophecy, in order for Gardal to breach the castle gates, a sacrifice of a pure and untainted soul, Erwyn's, must be made. While sitting in the dungeon and awaiting his execution, Aira seals her brother's soul inside a single teardrop and transforms the teardrop into a protective orb. Now, to save her brother, she must safely guide the orb back to the Castle of Heaven using a magical beam of light.

Fading Shadows is an entirely unique style of puzzle game designed especially for PSP gaming. It places you in a mysterious fantasy world packed with interesting obstacles and mystifying level layouts. Make your way through challenging puzzles and test your skills as you must outthink and outmaneuver the riddles. In Fading Shadows, you take control of a beam of light to guide a crystal tear through a magical world of adventure and intrigue. Overcome the obstacles, change your crystal form to wood to conquer water, and shift to metal where hardness is needed.",Fading Shadows,http://www.ign.com/games/fading-shadows/psp-14217311,http://psp.ign.com/articles/906/906221p1.html,29.99 USD,5.0,PSP,"August 19, 2008","http://www.ign.com/games/angry-birds/psp-82423,http://www.ign.com/games/locoroco-2/psp-883935,http://www.ign.com/games/sudoku-ea/psp-23184,http://www.ign.com/games/resident-evil-3-nemesis/psp-18950,http://www.ign.com/games/god-of-war-ghost-of-sparta/psp-735806,http://www.ign.com/games/lego-indiana-jones-the-original-adventures/psp-953318,http://www.ign.com/games/final-fantasy-vii/psp-14340290,http://www.ign.com/games/final-fantasy-viii/psp-33571,http://www.ign.com/games/resident-evil-3-nemesis/psp-18950",Awful,3.7,No Descriptors,E for Everyone,Mediocre
Crave Entertainment,Racing,Synetic,"Various exciting cases await the player as part of the ""Cobra 11"" police force. Solving them requires several diverse missions to be successfully completed: Be it helicopter chases,jumps across moving trains or reconnaissance runs in tanks.",Crash Time: Autobahn Pursuit,http://www.ign.com/games/crash-time-autobahn-pursuit/xbox-360-14226007,http://xbox360.ign.com/articles/907/907604p1.html,19.99 USD,3.5,Xbox 360 PC,"August 22, 2008","http://www.ign.com/games/forza-motorsport-4/xbox-360-112992,http://www.ign.com/games/forza-motorsport-4/xbox-360-77615,http://www.ign.com/games/ubisoft-the-crew/xbox-360-20023103,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Okay,6.4,"Drug Reference, Mild Language, Mild Violence",T for Teen,Awful
Activision,Racing,Eutechnyx,"Ferrari Challenge Trofeo Pirelli is a re-creation of Ferrari's own racing series, which sees both professional and amateur drivers taking to the world's most famous race tracks in 430 Challenge race cars. Developed by racing game specialists Eutechnyx, Ferrari Challenge Trofeo Pirelli draws upon the developer's years of experience with racing titles and includes a uniquely magical touch from GP2 driver Bruno Senna, nephew of F1 legend Ayrton and technical consultant on the game's handling. 50 expertly-modelled Ferraris are available, along with the full complement of Ferrari Challenge series tracks, balanced handling, lifelike opponent AI and a comprehensive custom vinyl editor.",Ferrari Challenge Trofeo Pirelli,http://www.ign.com/games/ferrari-challenge-pirelli-maranello/wii-894277,http://wii.ign.com/articles/907/907568p1.html,49.99 USD,6.8,Wii NDS PS3 PS2 PSP,"August 26, 2008","http://www.ign.com/games/mario-kart-wii/wii-949580,http://www.ign.com/games/need-for-speed-undercover/wii-14234991,http://www.ign.com/games/need-for-speed-nitro/wii-14319197,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Good,7.4,No Descriptors,E for Everyone,Okay
SEGA,Action,Sonic Team,"Since the beginning of time, man has sought to control fire. In the future, the BURNING RANGERS are the ultimate firefighters. To battle 50-foot firewalls they will use highly advanced gear, including jumpjets and multi-powered concussive blasts. If the Rangers are successful, they will rescue the victims trapped in each blaze. However, getting through the expansive 3D environments is like walking through a burning building. Luckily, there is a voice-directed navigation system that makes the task somewhat more bearable. With repeated play, secret doors will open allowing new areas to be explored and new victims to be saved. Prometheus gave humanity fire and had his eyes eaten by vultures for all eternity. The BURNING RANGERS must respect this gift, or they will face a fate of greater consequence.",Burning Rangers,http://www.ign.com/games/burning-rangers/saturn-2151,http://retro.ign.com/articles/907/907309p1.html,,8.0,Saturn,"Jun 6, 1998","http://www.ign.com/games/mobile-suit-gundam-side-story-the-blue-destiny/saturn-2171,http://www.ign.com/games/virtua-cop-1-2/saturn-493,http://www.ign.com/games/blood-omen-legacy-of-kain/saturn-379,http://www.ign.com/games/road-and-track-presents-the-need-for-speed/saturn-537,http://www.ign.com/games/sonic-championship/saturn-54,http://www.ign.com/games/mobile-suit-gundam-side-story-the-blue-destiny/saturn-2171",Great,8.5,Animated Violence,E for Everyone,Great
Telltale Games,Adventure,"Telltale Games, Videlectrix","Starring Strong Bad, the self-proclaimed coolest person ever, Strong Bad's Cool Game for Attractive People is a story-driven series with a comic spin that's undeniably Strong Bad. The player uncovers each episode's comedic plot through character interaction, dialogue-based puzzles, and the use (and abuse) of inventory items. In addition, each episode will be crammed with time-wasters to keep players poking around in the world, including Strong Bad emails to check, prank phone calls to place, and mini-games styled after the arcade games on the Homestarrunner.com website.

Strong Badia the Free is the second of five monthly episodes starring Strong Bad—the self proclaimed ""coolest person ever""—and the rest of the cast from the popular Homestar Runner Web cartoons. When Strong Bad fails to obey the King of Town's totally unfair e-mail tax, he's placed under house arrest. Once freed from his wrongful imprisonment, Strong Bad goes on a mission to unite the local warring factions under the Strong Badian flag. Is Free Country USA ready for such an awesome ruler? Strong Bad Episode 2: Strong Badia the Free also has the Videlectrix arcade classic ""Math Kickers Featuring the Algebros,"" plus all-new achievements, collectibles, costumes and Teen Girl Squad comics. You can even use Strong Bad's Lappy to send e-mails and pictures to your Wii Friends. So what are you waiting for? Fire up Strong Badia the Free and get ready to kick some doughy King of Town butt.",Strong Bad's Cool Game for Attractive People -- Episode 2: Strongbadia the Free,http://www.ign.com/games/strong-bads-cool-game-for-attractive-people-episode-2/pc-14246365,http://pc.ign.com/articles/910/910684p1.html,,8.2,PC Wii PS3 Mac,"September 15, 2008","http://www.ign.com/games/recore/pc-20047415,http://www.ign.com/games/life-is-strange-episode-4/pc-20031273,http://www.ign.com/games/the-walking-dead-the-game/pc-100880,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.2,"Crude Humor, Mild Cartoon Violence, Use of Alcohol",E10+ for Everyone 10 and older,Great
LucasArts,Action,LucasArts,"This entry in the Star Wars saga casts players as Darth Vader's ""Secret Apprentice"", unveiling new revelations about the Star Wars galaxy. The expansive story, created under direction from George Lucas, is set during the largely unexplored era between Star Wars: Episode III Revenge of the Sith and Star Wars: Episode IV A New Hope. In it, players will assist the iconic villain in his quest to rid the universe of Jedi - and face decisions that could change the course of their destiny. As its name implies, The Force Unleashed completely re-imagines the scope and scale of the Force by taking full advantage of newly developed technologies only possible on next-gen consoles that will be seen and experienced for the first time anywhere in videogaming.",Star Wars: The Force Unleashed,http://www.ign.com/games/star-wars-the-force-unleashed/xbox-360-823667,http://xbox360.ign.com/articles/910/910032p1.html,59.99 USD,7.3,Xbox 360 PS3 NDS PS2 iPhone Wii PSP Cell,"September 16, 2008","http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/metal-gear-solid-5/xbox-360-149842,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Great,8.1,Fantasy Violence,T for Teen,Good
