publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
Buena Vista Games,Action,A2M (Artificial Mind and Movement),Kim Possible and her perennial nemesis Shego must grudgingly team up to bring everything back to normal when the minds of Dr. Drakken and Ron Stoppable are switched in this action-packed adventure.  It's now up to Kim and Shego to save the day – together.,Kim Possible: What's the Switch?,http://www.ign.com/games/kim-possible-whats-the-switch/ps2-826825,http://ps2.ign.com/articles/757/757272p1.html,29.99 USD,7.6,PS2 PS3,"November 7, 2006","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.1,,E for Everyone,Good
SEGA,Action,Appaloosa Interactive,"If you thought Flipper was smart, wait until you get a load of Ecco the Dolphin. This ocean resident is one of the smartest creatures of the sea, and you'll get the chance to lead him on an adventure that is unlike any other you've ever experienced. An underwater storm has swept Ecco's family away, and it's up to you to help him find them. Using your sonar to guide you, you'll embark on an adventure of discovery and wonder as you come face-to-face with some of the dangers of the deep. Through 25 challenging levels, you'll be faced with a variety of puzzles, where the solution isn't always as obvious as you might think. The graphics are amazing, the gameplay is challenging, and the overall experience is one you'll never forget.",Ecco the Dolphin,http://www.ign.com/games/ecco-the-dolphin/gen-6277,http://retro.ign.com/articles/878/878646p1.html,9.99 USD,7.0,Gen iPhone GG PC Sega-CD Xbox 360 PC SMS Wii 3DS,"Aug 16, 1992","http://www.ign.com/games/streets-of-rage-1/gen-6624,http://www.ign.com/games/streets-of-rage-3/gen-6626,http://www.ign.com/games/desert-strike-return-to-the-gulf/gen-6419,http://www.ign.com/games/sonic-the-hedgehog-2/gen-1344,http://www.ign.com/games/shining-force-ii/gen-6302,http://www.ign.com/games/sonic-knuckles/gen-1334",Good,7.7,,E for Everyone,Good
Nintendo,Sports,Nintendo,"A downloadable version of the 1988 NES game, provided through Nintendo's Virtual Console service.

Ice Hockey is hard-hitting, fast-action competition that re-creates all the excitement of the sport from faceoffs to penalty shots. Players pass the puck and shoot to score while using defensive tactics, including fake shots and ice brawls to crush adversaries. It's up to the player to find the best strategy to win the game -- finesse or power.",Ice Hockey,http://www.ign.com/games/ice-hockey/wii-864214,http://wii.ign.com/articles/750/750691p1.html,5 USD,7.0,Wii NES GBA Wii U 2600,"December 11, 2006","http://www.ign.com/games/wii-sports/wii-826987,http://www.ign.com/games/wii-sports-resort/wii-14266992,http://www.ign.com/games/fifa-2013/wii-115690,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Good,7.8,No Descriptors,E for Everyone,Good
Ubisoft,Flight,Ubisoft Romania,"In Blazing Angels Squadrons of WWII, players test their air-combat skills as they experience the most famous battles of World War II. As a squadron leader, players can fly up to 38 WWII aircraft in both single-player and multiplayer missions. The game features squadron-based combat, in which each artificial intelligence wingman's specialized skill can be used to the pilot's advantage. During the course of the 18-mission campaign, players will evolve along with their wingmen into an ace fighting force. The heroic storyline that follows the evolution of a single squadron and the cinematic presentation create moments reminiscent of classic World War II movies. Pilots fly in close to Germany's industrial terrain during a bombing raid or emerge from the fog and cloud cover over London to engage the enemy.",Blazing Angels: Squadrons of WWII,http://www.ign.com/games/blazing-angels-squadrons-of-wwii/ps3-848835,http://ps3.ign.com/articles/750/750661p1.html,59.99 USD,7.0,PS3 Xbox 360 Xbox Arcade Wii PC,"December 12, 2006","http://www.ign.com/games/warhawk-892084/ps3-748468,http://www.ign.com/games/damage-inc-pacific-squadron-wwii/ps3-136266,http://www.ign.com/games/ace-combat-assault-horizon/ps3-82903,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419",Good,7.4,"Mild Language, Violence",T for Teen,Good
Gameloft,Action,Gameloft,,Tom Clancy's Rainbow Six: Vegas,http://www.ign.com/games/tom-clancys-rainbow-six-vegas/cell-866646,http://wireless.ign.com/articles/750/750734p1.html,,7.6,Cell PS3 PC Xbox 360 PSP,"Dec 1, 2006","http://www.ign.com/games/just-cause-2/cell-14280725,http://www.ign.com/games/rayman/cell-567023,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",Mediocre,5.6,,,Good
Codemasters,Racing,Supersonic Software,"The micro racing series returns with this fourth edition of the multiplayer mini-racer. Mixing miniature mayhem with maximum multiplayer racing, Micro Machines v4 arrives packed with knockabout, breakneck racing in the fastest scale miniatures, complete with explosive weapon power-ups. Letting you loose with hundreds of vehicles, each with distinctive performance abilities, you'll be racing your inch-long miniature motors on wild tracks where everyday household objects appear immense in size and can become lethal hazards. Fans of classic Micro Machines games will rejoice in the return of some of the series' most popular racing arenas. Of course, it wouldn't be Micro Machines without an arsenal of power-ups and weapons to collect and use on your opponents while you're racing, and v4 brings all the favourites back, including the car-mounted giant hammer!",Micro Machines V4,http://www.ign.com/games/micro-machines-v4/nds-816201,http://ds.ign.com/articles/751/751736p1.html,29.99 USD,5.7,NDS PS2 PSP PC,"December 12, 2006","http://www.ign.com/games/mario-kart-ds/nds-682877,http://www.ign.com/games/pokemon-dash/nds-707317,http://www.ign.com/games/diddy-kong-racing/nds-826996,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Great,8.0,Mild Cartoon Violence,E for Everyone,Mediocre
Ubisoft,"Turn-Based, Strategy",Nival Interactive,"Take part into a thrilling new adventure in the world of Ashan with the Hammers of Fate expansion. Discover uncharted territories and experience new ways of playing Heroes of Might & Magic V.

Queen Isabel's war is over and the Griffin Empire is on its knees. The Empire is paralyzed by a vicious civil war, having barely recovered from the massive conflict against the demon hordes and the undead legions.

Isabel, now worshipped as a Saint, leads a merciless inquisition to purge the Empire of any trace of corruption. Rebel forces gather at the fringe of the realm to counter the Queen's fanatics. Meanwhile, from the north awakens a new power. After centuries of isolation, the Mountain Lords once again fuel their forges and blow their war horns...",Heroes of Might and Magic V: Hammers of Fate,http://www.ign.com/games/heroes-of-might-and-magic-v-hammers-of-fate/pc-851138,http://pc.ign.com/articles/751/751619p1.html,29.95 USD,6.5,PC,"November 14, 2006","http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Good,7.6,"Blood, Fantasy Violence, Mild Language, Suggestive Themes",T for Teen,Okay
Eidos Interactive,Action,TT Games,"Bionicle Heroes takes you to the amazing island of Voya Nui, a world filled with heroes and villains, past and present. Take control of the heroic Toa Inika and battle the villainous Piraka in a fight for the future.  Explore jungles, volcanoes and mountains on the mysterious island and master the unique weapons and abilities of the Toa Inika in this epic quest.",Bionicle Heroes,http://www.ign.com/games/bionicle-heroes/xbox-360-857612,http://xbox360.ign.com/articles/751/751719p1.html,39.99 USD,7.9,Xbox 360 GCN NDS PC GBA PS2 Wii,"November 14, 2006","http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/metal-gear-solid-5/xbox-360-149842,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Okay,6.7,Fantasy Violence,E10+ for Everyone 10 and older,Good
Midway  Games,Sports,"High Voltage Software, Midway  Games","The series known as

pushes on without the NFL license into an all-new realm of dramatic and intense football, as Midway goes behind the scenes to bring you lifestyles, controversy, and the nitty-gritty real world of pro football players. Blitz: The League exposes the harsh and troubling, behind–the-scenes stories of a fictional professional football league.",Blitz: Overtime,http://www.ign.com/games/blitz-overtime/psp-826161,http://psp.ign.com/articles/751/751695p1.html,39.99 USD,6.2,PSP Xbox 360 Xbox PS2 Wii Cell,"December 12, 2006","http://www.ign.com/games/nba-2k13/psp-132081,http://www.ign.com/games/tony-hawks-underground-2/psp-682968,http://www.ign.com/games/nba-2k12/psp-111156,http://www.ign.com/games/ace-combat-x-skies-of-deception/psp-822479,http://www.ign.com/games/angry-birds/psp-82423,http://www.ign.com/games/naruto-shippuden-ultimate-ninja-impact/psp-104110,http://www.ign.com/games/final-fantasy-vii/psp-14340290,http://www.ign.com/games/final-fantasy-viii/psp-33571,http://www.ign.com/games/resident-evil-3-nemesis/psp-18950",Great,8.2,"Blood, Strong Language, Suggestive Themes, Use of Drugs, Violence",M for Mature,Okay
SEGA,Action,Backbone Entertainment,"SEGA Genesis Collection features over 30 titles including Altered Beast, Sonic The Hedgehog, Shinobi III, Phantasy Star, and the original SEGA Genesis version of Golden Axe.

SEGA Genesis Collection features unlockable items, including interviews with the developers that created the original titles, a museum area with interesting facts about the games, a hint area to help players complete their favorite  Genesis games, and more.",SEGA Genesis Collection,http://www.ign.com/games/sega-genesis-collection/psp-844584,http://psp.ign.com/articles/759/759041p1.html,29.95 USD,8.5,PSP PS2,"November 18, 2006","http://www.ign.com/games/resident-evil-3-nemesis/psp-18950,http://www.ign.com/games/metal-gear-solid-peace-walker/psp-71143,http://www.ign.com/games/metal-gear-solid-peace-walker/psp-965242,http://www.ign.com/games/metal-slug-anthology/psp-819689,http://www.ign.com/games/capcom-classics-collection-reloaded/psp-822201,http://www.ign.com/games/snk-arcade-classics-volume-1/psp-965625,http://www.ign.com/games/final-fantasy-vii/psp-14340290,http://www.ign.com/games/final-fantasy-viii/psp-33571,http://www.ign.com/games/resident-evil-3-nemesis/psp-18950",Great,8.4,"Animated Blood, Violence",T for Teen,Great
Nintendo,Sports,Nintendo,"A downloadable version of the 1984 NES game, provided through Nintendo's Virtual Console service.

Players slam a serve, fire a blazing backhand and smash a forehand volley on their way to winning the victory cup. Players can choose between five different levels of difficulty, ranging from Beginner all the way up to Advanced. If players want to become true champs, they should be ready to show off their most brilliant lobs and most powerful smashes. Play a singles match or grab a partner for doubles, and then choose an opponent.",Tennis,http://www.ign.com/games/tennis-nes/wii-864223,http://wii.ign.com/articles/751/751544p1.html,5 USD,5.5,Wii Wii U NES,"December 18, 2006","http://www.ign.com/games/wii-sports/wii-826987,http://www.ign.com/games/wii-sports-resort/wii-14266992,http://www.ign.com/games/fifa-2013/wii-115690,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Mediocre,5.8,,,Mediocre
Buena Vista Games,Action,Avalanche Software (USA),"Inspired by the ""superhero movie within the movie"" finale of the movie, Disney's Chicken Little: Ace in Action features Ace, the superhero alter ego of Chicken Little, and the Hollywood versions of his misfit band of friends: Runt, Abby and Fish-Out-of-Water. The crew of the intergalactic Battle Barn faces off against Foxy Loxy and her evil Amazonian sidekick, Goosey Loosey, who have an evil plan to take over Earth. Battle evil alien robots through multiple levels across the solar system and combat your foes in one of three distinct game play modes: Ace on foot as a soldier, Runt as the driver of an armored tank, or Abby as the pilot of a spaceship.  The original Chicken Little and his friends Abby, Runt and Fish we know from the film are featured in cut scenes throughout the game.",Chicken Little: Ace in Action,http://www.ign.com/games/chicken-little-ace-in-action/wii-826823,http://wii.ign.com/articles/751/751540p1.html,39.99 USD,7.6,Wii NDS PS2,"December 7, 2006","http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155,http://www.ign.com/games/the-legend-of-zelda-twilight-princess/wii-748589,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Good,7.8,Fantasy Violence,E10+ for Everyone 10 and older,Good
Red Mile Entertainment,Racing,IR Gurus Interactive Ltd.,"Lucinda Green, known for winning the Badminton Horse Trials a record six times, offers her wisdom as a rider in this game to help guide players through horse trials at the most prestigious international equestrian events, such as the Rolex Kentucky Three-Day Event.  Players train under the tutelage of Lucinda at a beautiful country estate where they will learn the fundamentals of the equine art, which includes lessons on how to improve the mental and physical state of a horse and the rudimentary of dressage, cross country, and show jumping.  Once riders prove their worth, Lucinda will let them advance on to the official Grand-Slam Equestrian events, where judges evaluate timing, control, and even appearance.",Lucinda Green's Equestrian Challenge,http://www.ign.com/games/lucinda-greens-equestrian-challenge/ps2-826648,http://ps2.ign.com/articles/752/752325p1.html,,6.6,PS2 PC,"November 20, 2006","http://www.ign.com/games/gran-turismo-3-a-spec/ps2-13846,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/ps2-679032,http://www.ign.com/games/need-for-speed-most-wanted/ps2-740897,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Okay,6.1,,E for Everyone,Okay
Konami,Sports,Konami,"The next-gen edition of Winning Eleven (aka Pro Evolution Soccer). The Xbox 360 boasts significantly improved visuals and animation over the original version while keeping all of the intense action and features for play on the pitch. Player AI has been upgraded, with players working to turn defenders, and defenders themselves now smart enough to back off slightly to prevent such moves. This edition also includes a much-refined shooting system - players can now attempt more snap shots than previously possible, while the volley and half-volley mechanics have been overhauled. Additional abilities include all-new feints, backwards dribbling (thanks to improved dribbling controls) and the ability to retain control of the ball when performing a sliding tackle. Clubs from major leagues appear with their real name. The game includes updated Master League modes, a new international challenge mode and a random selection mode for more intense multiplayer matches.",Winning Eleven: Pro Evolution Soccer 2007,http://www.ign.com/games/winning-eleven-pro-evolution-soccer-2007/xbox-360-761566,http://xbox360.ign.com/articles/761/761597p1.html,49.99 USD,8.3,Xbox 360 PC PS2 NDS PSP,"February 6, 2007","http://www.ign.com/games/madden-nfl-2013/xbox-360-128097,http://www.ign.com/games/nba-2k17/xbox-360-20052299,http://www.ign.com/games/2014-fifa-world-cup/xbox-360-20012689,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Good,7.9,,E for Everyone,Great
Sony Computer Entertainment,Racing,Singletrac,"From the days of the PS one, this downloadable game allows you to play the classic original on your PSP handheld system or PS3 home console.

See the future of racing today with Jet Moto, where you take the controls of vehicle that is a cross between a motorcycle and a hovercraft. There are 20 vehicles with different acceleration, handling, weight, and speed attributes. After you are straddling the right vehicle, use the Practice mode to learn course layouts and get used to the controls especially using the grappling hook to make tight turns. When you are ready for some competition, enter a Single Race or a Custom Circuit. For the ultimate challenge, try to win the championship with in a Full Season of races through beaches, mountains, and swamps. If you have a friend that wants in on the action, use the two-player mode to challenge them to a race. Bring home the future of motor sports with Jet Moto.",Jet Moto,http://www.ign.com/games/jet-moto/psp-878045,http://psp.ign.com/articles/761/761322p1.html,5.99 USD,7.0,PSP PS3 PC PS Android,"February 1, 2007","http://www.ign.com/games/twisted-metal-head-on/psp-682965,http://www.ign.com/games/need-for-speed-most-wanted-5-1-0/psp-740903,http://www.ign.com/games/wipeout-pure/psp-682962,http://www.ign.com/games/final-fantasy-vii/psp-14340290,http://www.ign.com/games/final-fantasy-viii/psp-33571,http://www.ign.com/games/resident-evil-3-nemesis/psp-18950",Good,7.7,,E for Everyone,Good
Nintendo,Platformer,Nintendo,"A downloadable version of the classic 1991 SNES game, provided through Nintendo's Virtual Console service.

Super Mario Bros. is the pinnacle of pure, unblemished gaming. The 2D platformer, designed by Nintendo's legendary figurehead Shigeru Miyamoto, still remains in our minds the most intuitive and addictive entry in the genre. The title stars ""Jump Man"" himself, Mario, along with his brother Luigi, and takes players through more than 30 colorful levels of varied theme and design, all of them packed with cute, stylized enemies like the goombas and a wide array of platforms and obstacles. Super Mario Bros. is the first major showpiece for Nintendo's heightened quality of gaming: full of depth, layered with tight control and remarkably clever level creation that spills with secrets and extras.",Super Mario World,http://www.ign.com/games/super-mario-world/wii-827871,http://wii.ign.com/articles/761/761605p1.html,8 USD,8.5,Wii GBA SNES New 3DS Wii U Wii U,"February 5, 2007","http://www.ign.com/games/kirbys-dream-land-2/wii-132757,http://www.ign.com/games/super-mario-galaxy-2/wii-14354736,http://www.ign.com/games/new-super-mario-bros-wii/wii-14354229,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Amazing,9.2,,,Great
Konami,Sports,Konami,"Take the field and experience the realistic, fast-paced action of Konami's acclaimed soccer series. or take the reins of your favorite team with the in-depth Master League Mode. This 2007 edition features enhanced animation and collision detection systems that combine to deliver the most fluid gameplay experience ever for the series. Players jostle for position as they prepare for a header, retain control of the ball when performing slide tackles, set up long runs with beautifully timed lead passes, turn defenders as they receive the ball, dribble backwards, and perform spectacular fakes.

Also look for enhanced online play, improved graphics, new fully licensed international and league teams, new uniforms and new game modes. The game also boasts a robust Master League mode, which gives players even more control over their favorite team by allowing them to manage and train the players on their own soccer franchise.",Winning Eleven: Pro Evolution Soccer 2007,http://www.ign.com/games/winning-eleven-pro-evolution-soccer-2007/ps2-826538,http://ps2.ign.com/articles/761/761650p1.html,39.99 USD,8.6,PS2 PC NDS Xbox 360 PSP,"February 6, 2007","http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Great,8.9,,E for Everyone,Great
