publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
Vaporware Labs,Sports,Vaporware Labs,"Defend the football galaxy against wild pigs, tornados crazy fans and more in a single and multiplayer sports adventure! Master the playing field as Pro Football Hall of Famer Steve Young. Fling Steve across the field scoring touchdowns and collecting 240 golden stars along the way. Unleash weapons like land mines, earthquakes and interceptorsin 2-player mode. Drop ice, dig holes, or release wild pigs for an all out gridiron war!",Steve Young Football,http://www.ign.com/games/steve-young-football/iphone-86752,http://wireless.ign.com/articles/112/1121632p1.html,0.99 USD,5.5,iPhone iPad,"September 09, 2010","http://www.ign.com/games/nba-2k16/iphone-20044473,http://www.ign.com/games/pes-club-manager/iphone-20038241,http://www.ign.com/games/baseball-superstars-2012/iphone-127442,http://www.ign.com/games/fallout-shelter/iphone-20038711,http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/the-walking-dead-the-game/iphone-150119",Mediocre,5.5,,,Mediocre
D3 Publisher,Puzzle,Infinite Interactive,"A follow-up to the hit game Puzzle Quest: Challenge of the Warlords, Puzzle Quest 2 allows players to get closer to the action with an intimate viewpoint of the gem-studded match-3 video game.  The sequel features the same hallmark blend of match-3 gem matching and fantasy, with a simple but meaningful role playing experience where players can choose any of four character classes; War Mage, Inquisitor, Barbarian or Assassin.  Each character class provides interesting twists during multiple play-throughs as players reclaim the once peaceful village of Verloren from the evil clutch of the demon Gorgon.  Players will be able to level up each character to progress through the adventure in Story Mode or even dive into Instant Action, Tournament Mode, or Mutliplayer Mode for a rich and diverse experience.  With the entire Puzzle Quest world accessible on your fingertips in real-time action, players will be able to get a more streamlined experience for instant gratification.",Puzzle Quest 2,http://www.ign.com/games/puzzle-quest-2/pc-74960,http://pc.ign.com/articles/112/1121737p1.html,,8.5,PC WinPhone Android PSP iPhone Web Xbox 360 NDS,"August 12, 2010","http://www.ign.com/games/the-witness/pc-23509,http://www.ign.com/games/valiant-hearts-the-great-war/pc-20005430,http://www.ign.com/games/never-alone/pc-20017754,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/rise-of-the-tomb-raider/pc-20020150,http://www.ign.com/games/assassins-creed-black-flag/pc-159976,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Great,8.2,"Mild Fantasy Violence, Mild Language, Mild Suggestive Themes",E10+ for Everyone 10 and older,Great
Taito,Shooter,Taito,"Space Invaders, the game that defined video games for generations, is back with a new twist! The game starts off looking like the classic Space Invaders, but as you play through the game, it evolves. Unlock new stages, new power ups, and new features. The full game features a total of 143 stages from both Normal Mode and the breathtaking Challenge Mode where stages change with each playthrough. You can even blast your way through unique stages evolved from your very own music!

Compete against other players from all around the world in real time with the appropriately named Real Time Rankings! Space Invaders Infinity Gene is the pinnacle of outer space shooting action! The more you play, the more the game evolves!",Space Invaders Infinity Gene,http://www.ign.com/games/space-invaders-infinity-gene/ps3-77116,http://ps3.ign.com/articles/112/1121230p1.html,9.99 USD,8.0,PS3 Android iPhone Xbox 360,"September 14, 2010","http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/ps3-20007854,http://www.ign.com/games/far-cry-4/ps3-20018319,http://www.ign.com/games/dust-514/ps3-27062,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419",Great,8.0,Mild Fantasy Violence,E for Everyone,Great
Electronic Arts,Simulation,The Sims Studio,"The Sims 3 Ambitions allows players to pursue a variety of exciting paths and careers in their Sims' lives that in turn affect their overall gameplay experience and neighborhood.

While on the job, the player has direct control over their Sims' work and can choose how to spend their days. Players can opt to make house calls and save lives as a doctor or choose the devious route and test experimental medicine on patients, be the hero firefighter tackling raging infernos or smashing everything in sight at the victim's home with an axe, or take a shot at solving cases as an investigator, nicely convincing sources to divulge secrets or roughing up perpetrators in a dark alley to get information.",The Sims 3: Ambitions,http://www.ign.com/games/the-sims-3-ambitions/iphone-64051,http://wireless.ign.com/articles/112/1121315p1.html,4.99 USD,8.0,iPhone Cell Mac PC,"September 16, 2010","http://www.ign.com/games/fallout-shelter/iphone-20038711,http://www.ign.com/games/assassins-creed-for-gree/iphone-129054,http://www.ign.com/games/pocket-planes/iphone-135168,http://www.ign.com/games/fallout-shelter/iphone-20038711,http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/the-walking-dead-the-game/iphone-150119",Good,7.3,,,Great
2K Games,Action,2K Czech,"In this downloadable episode pack for Mafia II, players will experience arcade-style gameplay with more than 30 new quests and leaderboard ranking. Mafia II: Jimmy's Vendetta takes players into an alternate perspective of the mob through the eyes of Jimmy, the guy the other guys call when they need to finish the job. Players will get their hands dirty helping Jimmy clean up other people's messes as they deal with the Italian and Irish mobsters that reside in Empire Bay.

As players progress, a slew of new quests are unlocked, including assassination and timed vehicle pursuits ending in dramatic shootouts and explosive car chases. Execute with deadly head shots or charged explosives, and rack up points for precision-timed vehicular power slides, lofty jumps, and supercharged velocity. Multipliers and combos add bonus points to overall scores that will be immediately posted to thenew online leaderboard system, providing extensive re-playability as players work to rise to the top of the ranks.",Mafia II: Jimmy's Vendetta,http://www.ign.com/games/mafia-ii-jimmys-vendetta/pc-85679,http://pc.ign.com/articles/112/1121495p1.html,9.99 USD,7.0,PC Xbox 360 PS3,"September 7, 2010","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Good,7.0,"Blood, Intense Violence Nudity, Sexual Content, Strong Language, Use of Drugs and Alcohol",M for Mature,Good
Namco Networks,Shooter,Namco Networks,"In Time Crisis 2nd Strike, players can choose from four standard-issue weapons throughout 10 action-packed Episode Mode stages as well as a competition mode.

With the addition of touch controls, the game implements onscreen pedals allowing the player to hide and reload much like the arcade.",Time Crisis 2nd Strike,http://www.ign.com/games/time-crisis-2nd-strike/iphone-86380,http://wireless.ign.com/articles/112/1120998p1.html,9.99 USD,5.5,iPhone Mac iPad,"September 14, 2010","http://www.ign.com/games/modern-combat-5/iphone-20000431,http://www.ign.com/games/nova-2-near-orbit-vanguard-alliance/iphone-88588,http://www.ign.com/games/alien-shooter/iphone-20038105,http://www.ign.com/games/fallout-shelter/iphone-20038711,http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/the-walking-dead-the-game/iphone-150119",Mediocre,5.6,,,Mediocre
THQ,Fighting,Yuke's Media Creations,"UFC Undisputed 2010 for the PSP system, players will navigate an unparalleled roster of more than 100 prolific UFC fighters, each fully rendered to convey a photorealistic appearance.

Enhanced combat will lend significant authenticity, as players manage Octagon control with a variety of strikes, submissions, transitions, cage positions and more.  In addition, players will enjoy customizable freedom with created fighters by combining move sets from numerous MMA disciplines to become true mixed martial artists.  In Career Mode, players will compete to become the next UFC champion, where player actions, choices and proficiency directly impact career progression, while an Ad-Hoc Mode will encourage camaraderie by creating and searching for matches against other PSP system players in an ad-hoc wireless environment.

UFC Undisputed 2010 for the PSP system will also feature Ultimate Fights Mode, featuring more than 30 minutes of UFC footage, as well as Title Mode, Title Defense Mode and Tournament Mode for the ultimate virtual Octagon experience",UFC Undisputed 2010,http://www.ign.com/games/ufc-undisputed-2010/psp-22734,http://psp.ign.com/articles/112/1120927p1.html,39.99 USD,7.5,PSP Xbox 360 PS3,"September 7, 2010","http://www.ign.com/games/tekken-6/psp-14345009,http://www.ign.com/games/naruto-shippuden-ultimate-ninja-heroes-3/psp-21487,http://www.ign.com/games/soulcalibur-broken-destiny/psp-903401,http://www.ign.com/games/final-fantasy-vii/psp-14340290,http://www.ign.com/games/final-fantasy-viii/psp-33571,http://www.ign.com/games/resident-evil-3-nemesis/psp-18950",Great,8.2,"Language, Mild Blood, Mild Suggestive Themes, Violence",T for Teen,Good
SEGA,Platformer,Sonic Team,"Available exclusively via download, Sonic the Hedgehog 4 Episode I brings back the addictive side scrolling action that Sonic fans love in an all-new 2D adventure. Played from the traditional side-scrolling perspective, the game offers classic Sonic moves that fans love including Spin Dash and Rolling Attack and will also feature Homing Attack, all in stunning CG rendered environments.

Packed with special stages, Sonic the Hedgehog 4 Episode I will take players through a variety of different Zones, inspired by the Genesis-era style. And, of course, expect intense boss battles against everyone's favorite villain -- the always devious and evil -- Dr.Eggman!",Sonic the Hedgehog 4: Episode I,http://www.ign.com/games/sonic-the-hedgehog-4-episode-i/wii-31345,http://wii.ign.com/articles/112/1126802p1.html,15 USD,8.0,Wii PS3 Android Ouya Xbox 360 WinPhone iPhone,"October 11, 2010","http://www.ign.com/games/kirbys-dream-land-2/wii-132757,http://www.ign.com/games/super-mario-galaxy-2/wii-14354736,http://www.ign.com/games/new-super-mario-bros-wii/wii-14354229,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Good,7.8,Comic Mischief,E for Everyone,Great
Warner Bros.  Interactive,Puzzle,5th Cell,"In Super Scribblenauts players can only write down the names of any objects not, but they also modify adjectives now to achieve their goal. The adjectives can, size, and many other properties of an object its color, because otherwise responds to its environment. There is also the possibility of working together to combine several adjectives, and so objects to create the most unusual, elegant, burning, flying zombies are thus just as conceivable as thick, winged, purple elephant. The ingenuity of the players are no limits - and the game experience is more individual than ever before.",Super Scribblenauts,http://www.ign.com/games/super-scribblenauts/nds-45898,http://ds.ign.com/articles/112/1126909p1.html,29.99 USD,9.0,NDS,"October 12, 2010","http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/nds-854922,http://www.ign.com/games/scribblenauts/nds-14304256,http://www.ign.com/games/might-and-magic-clash-of-heroes/nds-14349564,http://www.ign.com/games/elite-beat-agents/nds-826978,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/nds-854922,http://www.ign.com/games/scribblenauts/nds-14304256,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Great,8.8,"Cartoon Violence, Comic Mischief",E10+ for Everyone 10 and older,Amazing
Chillingo,Puzzle,ZeptoLab,"Cut The Rope begins when a special box arrives at your door; you open the package to discover an adorable, little green monster with an insatiable appetite for candy. Your goal is to decide which rope to cut that dangles the candy to feed the ravenous creature. There are plenty of obstacles to overcome and achievements to earn throughout the game. The possibilities are endless with this ingenious physics based puzzler.",Cut the Rope,http://www.ign.com/games/cut-the-rope/iphone-88482,http://wireless.ign.com/articles/112/1126786p1.html,0.99 USD,9.0,iPhone DSi Android,"October 5, 2010","http://www.ign.com/games/angry-birds-2/iphone-20040423,http://www.ign.com/games/valiant-hearts-the-great-war/iphone-20022991,http://www.ign.com/games/road-not-taken/iphone-168116,http://www.ign.com/games/fallout-shelter/iphone-20038711,http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/the-walking-dead-the-game/iphone-150119",Great,8.7,,,Amazing
Gameloft,"First-Person, Shooter",Gameloft,"In Modern Combat 2: Black Pegasus is a stunning dive into the heard of a global modern conflict. Embody one of the 3 playable characters and throw yourself into 12 battlefields set in the Middle-East, Eastern Europe and South America. Modern Combat 2 further improves the acclaimed gameplay of the first Modern Combat with a tense story mode and online multiplayer battling for an astounding immersion in a modern war experience and one of the most complete FPS multiplayer games on the iPhone.",Modern Combat 2: Black Pegasus,http://www.ign.com/games/modern-combat-2-black-pegasus/iphone-84190,http://wireless.ign.com/articles/112/1126896p1.html,6.99 USD,8.5,iPhone iPad,"October 7, 2010","http://www.ign.com/games/modern-combat-5/iphone-20000431,http://www.ign.com/games/nova-2-near-orbit-vanguard-alliance/iphone-88588,http://www.ign.com/games/alien-shooter/iphone-20038105,http://www.ign.com/games/fallout-shelter/iphone-20038711,http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/the-walking-dead-the-game/iphone-150119",Great,8.3,,,Great
Electronic Arts,Simulation,The Sims Studio,"In MySims SkyHeroes, players take to the sky to lead the resistance against Morcubus and his drone army and to stop his plans to take over the skyways.

Starting as an unknown pilot, players fight to become a celebrated hero as they defeat dangerous enemies in aerial combat, test their reflexes in fast-paced speed challenges, and take on massive enemy bosses that demand all their skills as a pilot to survive. As they progress, players build, customize and tune their aircraft to give them an edge in combat – upgrade wings for swifter maneuvers, switch out the engine for a speed boost, or change the paint job to camouflage the plane and avoid enemy fire.",MySims SkyHeroes,http://www.ign.com/games/mysims-skyheroes/ps3-73134,http://ps3.ign.com/articles/112/1126882p1.html,49.95 USD,7.0,PS3 Xbox 360 NDS Wii,"September 28, 2010","http://www.ign.com/games/port-royale-3/ps3-114617,http://www.ign.com/games/book-of-spells/ps3-135683,http://www.ign.com/games/the-sims-3-pets/ps3-110374,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419",Okay,6.2,Cartoon Violence,E10+ for Everyone 10 and older,Good
"Konami, Autumn Games",Music,4mm Games,"Def Jam Rapstar is a music game based hip-hop music and culture. The game provides the ultimate emcee video game experience, and captures the essence of what Hip-Hop is all about: the Music, the Flow, the Battles, and of course ... the Swagger. With a host of the greatest Hip Hop songs available at release, the game allows you to be the star: by rhyming, using your console camera, and uploading your video to the fully integrated Def Jam Rapstar community at www.defjamrapstar.com. Def Jam Rapstar also offers you the ability to freestyle over tracks by some of the hottest Hip Hop producers and upload your freestyle performances for the world to decide how good you really are.",Def Jam Rapstar,http://www.ign.com/games/def-jam-rapstar/xbox-360-14352163,http://xbox360.ign.com/articles/112/1126662p1.html,59.99 USD,7.5,Xbox 360 Wii PS3,"October 5, 2010","http://www.ign.com/games/dance-central-3/xbox-360-135601,http://www.ign.com/games/guitar-hero-live/xbox-360-20035853,http://www.ign.com/games/rock-band-blitz/xbox-360-131273,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Good,7.1,"Drug Reference; Mild Blood; Mild Violence, Partial Nudity, Sexual Themes, Strong Lyrics, Use of Alcohol and Tobacco",T for Teen,Good
"Konami, Autumn Games",Music,4mm Games,"Def Jam Rapstar is a music game based hip-hop music and culture. The game provides the ultimate emcee video game experience, and captures the essence of what Hip-Hop is all about: the Music, the Flow, the Battles, and of course ... the Swagger. With a host of the greatest Hip Hop songs available at release, the game allows you to be the star: by rhyming, using your console camera, and uploading your video to the fully integrated Def Jam Rapstar community at www.defjamrapstar.com. Def Jam Rapstar also offers you the ability to freestyle over tracks by some of the hottest Hip Hop producers and upload your freestyle performances for the world to decide how good you really are.",Def Jam Rapstar,http://www.ign.com/games/def-jam-rapstar/ps3-14352162,http://ps3.ign.com/articles/112/1126647p1.html,59.99 USD,7.5,PS3 Xbox 360 Wii,"October 5, 2010","http://www.ign.com/games/amplitude-hd/ps3-20017510,http://www.ign.com/games/guitar-hero-live/ps3-20035854,http://www.ign.com/games/rock-band-blitz/ps3-131270,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419",Good,7.7,"Drug Reference; Mild Blood; Mild Violence, Partial Nudity, Sexual Themes, Strong Lyrics, Use of Alcohol and Tobacco",T for Teen,Good
